,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
0,LISICHENG,3.0,3572,19.0,6.0,9.0,18.0,0.5,0.0,0.0,0.0,1.0,3.0,0.333,7.0,16.0,7.0,1.0,0.3,2.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2021.0,경희대학교
1,LISICHENG,14.0,10047,57.0,4.0,24.0,46.0,0.522,0.0,0.0,0.0,9.0,18.0,0.5,14.0,31.0,3.0,6.0,0.4,3.0,3.0,2.0,2.0,21.0,9.0,0.0,0.0,1.0,1.0,0.0,15.0,6.0,0.0,2019.0,경희대학교
2,LISICHENG,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,경희대학교
3,LISICHENG,4.0,2631,21.0,5.0,8.0,17.0,0.471,0.0,0.0,0.0,5.0,9.0,0.556,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2019.0,경희대학교
4,LISICHENG,3.0,2968,17.0,5.0,7.0,16.0,0.438,0.0,0.0,0.0,3.0,5.0,0.6,5.0,10.0,5.0,2.0,0.7,0.0,1.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2020.0,경희대학교
5,LISICHENG,3.0,3458,22.0,7.0,10.0,16.0,0.625,0.0,0.0,0.0,2.0,4.0,0.5,4.0,21.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2021.0,경희대학교
6,강동균,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,명지대학교
7,강동훈,12.0,582,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012.0,단국대학교
8,강명수,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,명지대학교
9,강명수,12.0,1442,2.0,0.0,1.0,4.0,0.25,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2018.0,명지대학교
10,강명수,4.0,648,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,명지대학교
11,강보민,3.0,371,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,한양대학교
12,강보민,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,한양대학교
13,강부필,10.0,172,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,상명대학교
14,강성식,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,상명대학교
15,강성호,2.0,249,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,단국대학교
16,강승호,3.0,565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2020.0,동국대학교
17,강승호,3.0,672,5.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,동국대학교
18,강승호,3.0,209,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,동국대학교
19,강승호,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,동국대학교
20,강양현,2.0,5100,61.0,30.0,6.0,12.0,0.5,15.0,30.0,0.5,4.0,4.0,1.0,2.0,0.0,1.0,3.0,1.5,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,조선대학교
21,강재민,1.0,545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,연세대학교
22,강재민,3.0,1557,11.0,3.0,5.0,10.0,0.5,0.0,4.0,0.0,1.0,2.0,0.5,3.0,2.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2021.0,연세대학교
23,강현수,2.0,240,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2021.0,중앙대학교
24,강현수,3.0,137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,중앙대학교
25,강효종,1.0,198,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,건국대학교
26,강효종,4.0,3821,8.0,2.0,0.0,3.0,0.0,2.0,6.0,0.333,2.0,6.0,0.333,6.0,5.0,2.0,1.0,0.3,0.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,2011.0,건국대학교
27,강효종,21.0,20469,77.0,3.0,17.0,42.0,0.405,11.0,34.0,0.324,10.0,15.0,0.667,19.0,18.0,1.0,13.0,0.6,9.0,2.0,0.0,0.0,27.0,25.0,0.0,0.0,9.0,8.0,3.0,13.0,24.0,2.0,2011.0,건국대학교
28,고기창,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,상명대학교
29,고기창,16.0,2609,7.0,0.0,2.0,3.0,0.667,1.0,6.0,0.167,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2018.0,상명대학교
30,고기창,4.0,567,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2018.0,상명대학교
31,고기호,1.0,213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,한양대학교
32,고동현,5.0,1575,4.0,0.0,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2013.0,한양대학교
33,고동현,7.0,1521,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,한양대학교
34,고동현,16.0,2922,16.0,1.0,6.0,14.0,0.429,1.0,1.0,1.0,1.0,2.0,0.5,7.0,6.0,0.0,4.0,0.3,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,9.0,0.0,2013.0,한양대학교
35,고동현,3.0,4842,31.0,10.0,7.0,15.0,0.467,4.0,12.0,0.333,5.0,8.0,0.625,2.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2015.0,한양대학교
36,고동현,3.0,1695,2.0,0.0,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,한양대학교
37,고동현,16.0,18429,82.0,5.0,20.0,34.0,0.588,13.0,42.0,0.31,3.0,5.0,0.6,8.0,22.0,1.0,10.0,0.6,11.0,1.0,0.0,1.0,9.0,14.0,0.0,0.0,12.0,3.0,0.0,14.0,0.0,0.0,2014.0,한양대학교
38,고동현,4.0,4309,14.0,3.0,3.0,9.0,0.333,2.0,11.0,0.182,2.0,2.0,1.0,5.0,7.0,3.0,1.0,0.3,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2014.0,한양대학교
39,고동현,12.0,11932,50.0,4.0,6.0,23.0,0.261,11.0,43.0,0.256,5.0,9.0,0.556,9.0,14.0,1.0,7.0,0.6,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,2015.0,한양대학교
40,고성빈,3.0,2082,4.0,1.0,0.0,0.0,0.0,1.0,5.0,0.2,1.0,2.0,0.5,1.0,0.0,0.0,1.0,0.3,3.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,2017.0,건국대학교
41,고성빈,3.0,1222,5.0,1.0,1.0,2.0,0.5,0.0,1.0,0.0,3.0,4.0,0.75,1.0,2.0,1.0,2.0,0.7,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2019.0,건국대학교
42,고성빈,16.0,2350,4.0,0.0,2.0,6.0,0.333,0.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,2017.0,건국대학교
43,고성빈,16.0,9935,28.0,1.0,9.0,18.0,0.5,2.0,12.0,0.167,4.0,8.0,0.5,4.0,15.0,1.0,24.0,1.5,12.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,1.0,3.0,0.0,11.0,11.0,2.0,2018.0,건국대학교
44,고성빈,5.0,2602,9.0,1.0,1.0,2.0,0.5,2.0,3.0,0.667,1.0,4.0,0.25,1.0,4.0,1.0,2.0,0.4,3.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,2019.0,건국대학교
45,고성빈,3.0,2813,7.0,2.0,2.0,4.0,0.5,0.0,2.0,0.0,3.0,6.0,0.5,1.0,8.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2018.0,건국대학교
46,고성빈,3.0,6395,19.0,6.0,3.0,11.0,0.273,3.0,8.0,0.375,4.0,4.0,1.0,3.0,9.0,4.0,17.0,5.7,12.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,0.0,2020.0,건국대학교
47,고성빈,3.0,6058,22.0,7.0,9.0,14.0,0.643,0.0,6.0,0.0,4.0,6.0,0.667,4.0,3.0,2.0,19.0,6.3,9.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,2020.0,건국대학교
48,고성진,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,단국대학교
49,고성진,9.0,475,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,단국대학교
50,고승진,3.0,3547,19.0,6.0,8.0,13.0,0.615,0.0,5.0,0.0,3.0,4.0,0.75,5.0,3.0,2.0,1.0,0.3,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2000.0,명지대학교
51,고승진,1.0,457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,명지대학교
52,고승진,2.0,2459,5.0,2.0,1.0,4.0,0.25,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2003.0,명지대학교
53,고정현,3.0,1199,4.0,1.0,0.0,1.0,0.0,1.0,4.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,상명대학교
54,고준호,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,중앙대학교
55,고준호,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,중앙대학교
56,고찬혁,3.0,3955,23.0,7.0,6.0,10.0,0.6,2.0,11.0,0.182,5.0,7.0,0.714,2.0,3.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2020.0,경희대학교
57,고찬혁,3.0,1400,2.0,0.0,1.0,2.0,0.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2020.0,경희대학교
58,고찬혁,3.0,4347,31.0,10.0,13.0,21.0,0.619,1.0,9.0,0.111,2.0,4.0,0.5,6.0,3.0,3.0,5.0,1.7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,2021.0,경희대학교
59,고찬혁,3.0,1727,13.0,4.0,1.0,2.0,0.5,2.0,6.0,0.333,5.0,5.0,1.0,2.0,2.0,1.0,1.0,0.3,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,경희대학교
60,고창섭,3.0,3874,23.0,7.0,3.0,4.0,0.75,5.0,14.0,0.357,2.0,3.0,0.667,2.0,2.0,1.0,2.0,0.7,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2010.0,조선대학교
61,고창섭,22.0,19620,145.0,6.0,12.0,29.0,0.414,37.0,108.0,0.343,10.0,14.0,0.714,9.0,14.0,1.0,12.0,0.5,10.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,13.0,8.0,7.0,7.0,0.0,0.0,2011.0,조선대학교
62,고창섭,3.0,3821,19.0,6.0,0.0,2.0,0.0,6.0,20.0,0.3,1.0,2.0,0.5,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2011.0,조선대학교
63,고창섭,3.0,818,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2008.0,조선대학교
64,고창섭,3.0,2789,20.0,6.0,0.0,1.0,0.0,6.0,21.0,0.286,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2009.0,조선대학교
65,고태원,3.0,4459,14.0,4.0,7.0,15.0,0.467,0.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1999.0,경희대학교
66,고태원,4.0,7036,64.0,16.0,17.0,32.0,0.531,6.0,13.0,0.462,12.0,25.0,0.48,3.0,9.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,2000.0,경희대학교
67,고태원,3.0,3272,36.0,12.0,9.0,16.0,0.563,4.0,10.0,0.4,6.0,9.0,0.667,0.0,9.0,3.0,2.0,0.7,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2001.0,경희대학교
68,고행석,13.0,1807,10.0,0.0,3.0,5.0,0.6,0.0,3.0,0.0,4.0,6.0,0.667,3.0,2.0,0.0,2.0,0.2,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2015.0,건국대학교
69,고행석,4.0,774,2.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015.0,건국대학교
70,고행석,5.0,1349,8.0,1.0,3.0,6.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2014.0,건국대학교
71,고행석,16.0,28329,142.0,8.0,44.0,111.0,0.396,14.0,58.0,0.241,12.0,19.0,0.632,34.0,44.0,4.0,35.0,2.2,20.0,3.0,0.0,0.0,16.0,28.0,0.0,0.0,2.0,14.0,7.0,19.0,2.0,0.0,2017.0,건국대학교
72,고행석,11.0,3258,13.0,1.0,5.0,13.0,0.385,1.0,4.0,0.25,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,2016.0,건국대학교
73,고행석,3.0,5318,33.0,11.0,13.0,19.0,0.684,1.0,6.0,0.167,4.0,6.0,0.667,7.0,9.0,5.0,9.0,3.0,8.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,0.0,2017.0,건국대학교
74,고행석,8.0,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014.0,건국대학교
75,공두현,16.0,715,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2015.0,동국대학교
76,공두현,4.0,2869,15.0,3.0,1.0,7.0,0.143,3.0,5.0,0.6,4.0,6.0,0.667,1.0,5.0,1.0,2.0,0.5,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,2017.0,동국대학교
77,공두현,3.0,3249,25.0,8.0,7.0,8.0,0.875,3.0,10.0,0.3,2.0,4.0,0.5,1.0,7.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,6.0,2.0,2018.0,동국대학교
78,공두현,16.0,7815,16.0,1.0,5.0,16.0,0.313,2.0,15.0,0.133,0.0,0.0,0.0,3.0,10.0,0.0,12.0,0.8,7.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,6.0,9.0,0.0,2018.0,동국대학교
79,공두현,16.0,2339,18.0,1.0,7.0,12.0,0.583,1.0,8.0,0.125,1.0,4.0,0.25,3.0,0.0,0.0,3.0,0.2,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2016.0,동국대학교
80,공두현,16.0,24493,117.0,7.0,21.0,58.0,0.362,22.0,68.0,0.324,9.0,14.0,0.643,17.0,38.0,3.0,47.0,2.9,26.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,1.0,13.0,7.0,10.0,13.0,0.0,2017.0,동국대학교
81,공두현,3.0,204,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,동국대학교
82,공두현,4.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016.0,동국대학교
83,곽노우,2.0,852,2.0,1.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999.0,단국대학교
84,곽노우,2.0,4800,23.0,11.0,6.0,15.0,0.4,1.0,1.0,1.0,8.0,10.0,0.8,4.0,9.0,6.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2000.0,단국대학교
85,곽병우,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,건국대학교
86,곽병우,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,건국대학교
87,곽병우,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,건국대학교
88,곽희훈,1.0,229,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,명지대학교
89,구경완,1.0,243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,동국대학교
90,구세훈,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,단국대학교
91,구세훈,21.0,1035,3.0,0.0,0.0,0.0,0.0,1.0,6.0,0.167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,단국대학교
92,구희철,2.0,719,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,성균관대학교
93,구희철,3.0,3008,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,0.3,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2003.0,성균관대학교
94,권기범,9.0,659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,상명대학교
