,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
520,김준성,3.0,01:13:53,13.0,4.0,2.0,4.0,50.0%,1.0,5.0,20.0%,6.0,8.0,75.0%,1.0,3.0,1.0,7.0,2.3,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,7.0,7.0,2.0,2014.0,명지대학교
521,김준성,3.0,01:05:03,30.0,10.0,11.0,16.0,68.8%,2.0,3.0,66.7%,2.0,2.0,100.0%,1.0,0.0,0.0,5.0,1.7,6.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,2011.0,명지대학교
522,김준성,22.0,01:35:11,18.0,0.0,5.0,10.0,50.0%,0.0,3.0,0.0%,8.0,12.0,66.7%,3.0,3.0,0.0,2.0,0.1,3.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,7.0,1.0,0.0,14.0,0.0,0.0,2011.0,명지대학교
523,김준성,3.0,00:48:36,7.0,2.0,3.0,7.0,42.9%,0.0,0.0,0.0%,1.0,1.0,100.0%,2.0,2.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,8.0,11.0,0.0,2013.0,명지대학교
524,김준성,16.0,07:56:14,68.0,4.0,20.0,49.0,40.8%,6.0,26.0,23.1%,10.0,19.0,52.6%,14.0,39.0,3.0,35.0,2.2,21.0,1.0,0.0,0.0,17.0,33.0,0.0,1.0,13.0,6.0,5.0,41.0,30.0,9.0,2014.0,명지대학교
525,김준성,16.0,03:13:05,31.0,1.0,13.0,32.0,40.6%,1.0,11.0,9.1%,2.0,5.0,40.0%,6.0,17.0,1.0,17.0,1.1,7.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,12.0,4.0,2.0,20.0,19.0,8.0,2013.0,명지대학교
526,김준성,14.0,03:14:49,34.0,2.0,12.0,26.0,46.2%,0.0,6.0,0.0%,10.0,15.0,66.7%,3.0,21.0,1.0,21.0,1.5,12.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,4.0,5.0,1.0,18.0,11.0,4.0,2012.0,명지대학교
527,김준성,4.0,00:02:10,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018.0,중앙대학교
528,김준일,16.0,07:37:18,324.0,20.0,133.0,195.0,68.2%,0.0,0.0,0.0%,58.0,82.0,70.7%,70.0,82.0,9.0,20.0,1.3,12.0,13.0,27.0,27.0,16.0,11.0,0.0,0.0,7.0,11.0,5.0,31.0,0.0,0.0,2014.0,연세대학교
529,김준일,22.0,06:21:30,164.0,7.0,66.0,111.0,59.5%,0.0,0.0,0.0%,32.0,56.0,57.1%,43.0,89.0,6.0,13.0,0.6,11.0,15.0,2.0,2.0,34.0,25.0,0.0,0.0,7.0,8.0,0.0,47.0,0.0,0.0,2011.0,연세대학교
530,김준일,5.0,02:08:06,97.0,19.0,39.0,62.0,62.9%,0.0,0.0,0.0%,19.0,20.0,95.0%,17.0,18.0,7.0,1.0,0.2,7.0,5.0,4.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2014.0,연세대학교
531,김준일,22.0,07:29:01,220.0,10.0,95.0,151.0,62.9%,0.0,0.0,0.0%,30.0,55.0,54.5%,58.0,76.0,6.0,26.0,1.2,9.0,22.0,1.0,1.0,28.0,24.0,0.0,0.0,17.0,10.0,0.0,44.0,0.0,0.0,2012.0,연세대학교
532,김준일,16.0,07:46:36,247.0,15.0,106.0,174.0,60.9%,0.0,0.0,0.0%,35.0,47.0,74.5%,53.0,80.0,8.0,17.0,1.1,22.0,17.0,5.0,5.0,19.0,23.0,0.0,0.0,21.0,7.0,2.0,24.0,0.0,0.0,2013.0,연세대학교
533,김준일,4.0,00:34:35,8.0,2.0,3.0,5.0,60.0%,0.0,0.0,0.0%,2.0,4.0,50.0%,2.0,9.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2011.0,연세대학교
534,김준일,5.0,02:23:03,33.0,6.0,14.0,30.0,46.7%,0.0,0.0,0.0%,5.0,12.0,41.7%,12.0,28.0,8.0,3.0,0.6,8.0,2.0,0.0,0.0,7.0,12.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,2013.0,연세대학교
535,김준형,16.0,01:47:40,36.0,2.0,11.0,22.0,50.0%,4.0,17.0,23.5%,2.0,4.0,50.0%,8.0,14.0,1.0,3.0,0.2,2.0,2.0,1.0,1.0,6.0,3.0,0.0,0.0,2.0,2.0,1.0,14.0,2.0,0.0,2017.0,고려대학교
536,김준형,3.0,01:47:33,33.0,11.0,11.0,22.0,50.0%,2.0,10.0,20.0%,5.0,13.0,38.5%,7.0,11.0,6.0,8.0,2.7,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2020.0,조선대학교
537,김준형,5.0,00:07:17,4.0,0.0,0.0,2.0,0.0%,1.0,2.0,50.0%,1.0,2.0,50.0%,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017.0,고려대학교
538,김준형,11.0,01:47:43,36.0,3.0,6.0,17.0,35.3%,8.0,22.0,36.4%,0.0,0.0,0.0%,6.0,21.0,2.0,5.0,0.5,0.0,3.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,2018.0,고려대학교
539,김준형,3.0,01:11:16,21.0,7.0,8.0,15.0,53.3%,1.0,4.0,25.0%,2.0,2.0,100.0%,8.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2020.0,조선대학교
540,김중길,4.0,02:17:41,39.0,9.0,16.0,20.0,80.0%,0.0,4.0,0.0%,7.0,10.0,70.0%,6.0,19.0,6.0,2.0,0.5,3.0,2.0,0.0,0.0,6.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2000.0,경희대학교
541,김중길,3.0,01:35:55,35.0,11.0,8.0,10.0,80.0%,4.0,15.0,26.7%,7.0,12.0,58.3%,4.0,15.0,6.0,4.0,1.3,8.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1999.0,경희대학교
542,김지완,6.0,02:42:17,35.0,5.0,11.0,14.0,78.6%,4.0,12.0,33.3%,1.0,2.0,50.0%,1.0,11.0,2.0,11.0,1.8,8.0,1.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,2009.0,연세대학교
543,김지완,22.0,11:21:56,199.0,9.0,61.0,96.0,63.5%,17.0,58.0,29.3%,26.0,33.0,78.8%,11.0,60.0,3.0,104.0,4.7,33.0,3.0,0.0,0.0,30.0,35.0,0.0,0.0,22.0,42.0,10.0,57.0,1.0,1.0,2011.0,연세대학교
544,김지완,21.0,10:30:41,223.0,10.0,61.0,102.0,59.8%,27.0,66.0,40.9%,20.0,28.0,71.4%,16.0,82.0,4.0,65.0,3.1,34.0,2.0,0.0,0.0,25.0,37.0,0.0,0.0,16.0,23.0,13.0,35.0,1.0,0.0,2012.0,연세대학교
545,김지완,5.0,02:34:01,46.0,9.0,14.0,22.0,63.6%,5.0,19.0,26.3%,3.0,3.0,100.0%,4.0,22.0,5.0,17.0,3.4,8.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,4.0,7.0,4.0,11.0,0.0,0.0,2011.0,연세대학교
546,김지완,5.0,02:20:50,34.0,6.0,10.0,21.0,47.6%,4.0,15.0,26.7%,2.0,2.0,100.0%,1.0,10.0,2.0,10.0,2.0,6.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,2010.0,연세대학교
547,김지완,3.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,연세대학교
548,김지웅,3.0,01:02:30,23.0,7.0,7.0,10.0,70.0%,0.0,1.0,0.0%,9.0,15.0,60.0%,3.0,7.0,3.0,3.0,1.0,5.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,6.0,4.0,1.0,2.0,1.0,0.0,2011.0,명지대학교
549,김지웅,22.0,06:49:21,114.0,5.0,34.0,65.0,52.3%,3.0,15.0,20.0%,37.0,50.0,74.0%,28.0,43.0,3.0,39.0,1.8,26.0,6.0,0.0,0.0,28.0,36.0,0.0,0.0,16.0,13.0,6.0,36.0,29.0,7.0,2012.0,명지대학교
550,김지웅,3.0,01:02:51,10.0,3.0,5.0,9.0,55.6%,0.0,2.0,0.0%,0.0,2.0,0.0%,4.0,5.0,3.0,4.0,1.3,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,7.0,0.0,0.0,2013.0,명지대학교
551,김지웅,3.0,01:08:16,17.0,5.0,4.0,13.0,30.8%,0.0,2.0,0.0%,9.0,12.0,75.0%,6.0,3.0,3.0,2.0,0.7,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2010.0,명지대학교
552,김지웅,22.0,03:48:38,64.0,2.0,22.0,42.0,52.4%,4.0,15.0,26.7%,8.0,10.0,80.0%,10.0,23.0,1.0,21.0,1.0,12.0,2.0,0.0,0.0,19.0,26.0,0.0,0.0,9.0,6.0,5.0,12.0,0.0,0.0,2011.0,명지대학교
553,김지웅,14.0,08:33:27,154.0,11.0,31.0,65.0,47.7%,22.0,62.0,35.5%,26.0,34.0,76.5%,25.0,54.0,5.0,32.0,2.3,23.0,3.0,0.0,0.0,34.0,22.0,0.0,0.0,17.0,13.0,4.0,27.0,0.0,3.0,2013.0,명지대학교
554,김지후,5.0,01:44:52,71.0,14.0,13.0,20.0,65.0%,15.0,33.0,45.5%,0.0,0.0,0.0%,2.0,9.0,2.0,8.0,1.6,5.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,9.0,3.0,6.0,0.0,0.0,2014.0,고려대학교
555,김지후,16.0,06:05:54,185.0,11.0,39.0,70.0,55.7%,32.0,87.0,36.8%,11.0,13.0,84.6%,14.0,25.0,2.0,18.0,1.1,8.0,0.0,1.0,1.0,7.0,26.0,0.0,0.0,5.0,15.0,7.0,23.0,14.0,1.0,2013.0,고려대학교
556,김지후,5.0,01:36:27,79.0,15.0,17.0,22.0,77.3%,13.0,32.0,40.6%,6.0,7.0,85.7%,4.0,5.0,1.0,4.0,0.8,2.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,6.0,1.0,9.0,5.0,0.0,2013.0,고려대학교
557,김지후,5.0,00:48:55,14.0,2.0,3.0,7.0,42.9%,2.0,6.0,33.3%,2.0,2.0,100.0%,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,2011.0,고려대학교
558,김지후,22.0,07:03:50,223.0,10.0,40.0,65.0,61.5%,43.0,103.0,41.7%,14.0,21.0,66.7%,24.0,31.0,2.0,21.0,1.0,14.0,0.0,0.0,0.0,19.0,26.0,0.0,0.0,10.0,25.0,5.0,22.0,5.0,0.0,2012.0,고려대학교
559,김지후,3.0,00:27:56,4.0,1.0,1.0,4.0,25.0%,0.0,2.0,0.0%,2.0,2.0,100.0%,0.0,4.0,1.0,4.0,1.3,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2012.0,고려대학교
560,김지후,22.0,03:51:25,94.0,4.0,18.0,44.0,40.9%,16.0,41.0,39.0%,10.0,12.0,83.3%,9.0,17.0,1.0,14.0,0.6,11.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,3.0,10.0,10.0,17.0,0.0,0.0,2011.0,고려대학교
561,김지후,16.0,06:16:45,192.0,12.0,37.0,57.0,64.9%,37.0,99.0,37.4%,7.0,9.0,77.8%,8.0,37.0,2.0,17.0,1.1,13.0,2.0,0.0,0.0,6.0,19.0,0.0,0.0,4.0,18.0,5.0,16.0,0.0,0.0,2014.0,고려대학교
562,김지훈,2.0,00:47:45,14.0,7.0,3.0,5.0,60.0%,2.0,6.0,33.3%,2.0,3.0,66.7%,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010.0,건국대학교
563,김지훈,4.0,01:53:47,22.0,5.0,5.0,6.0,83.3%,3.0,16.0,18.8%,3.0,8.0,37.5%,4.0,11.0,3.0,9.0,2.3,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,2004.0,고려대학교
564,김지훈,2.0,00:19:19,3.0,1.0,0.0,0.0,0.0%,0.0,0.0,0.0%,3.0,4.0,75.0%,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,고려대학교
565,김진모,7.0,00:01:41,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,중앙대학교
566,김진모,3.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,중앙대학교
567,김진모,2.0,00:39:39,13.0,6.0,2.0,4.0,50.0%,3.0,10.0,30.0%,0.0,0.0,0.0%,2.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2021.0,중앙대학교
568,김진모,3.0,00:02:42,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2019.0,중앙대학교
569,김진모,1.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,중앙대학교
570,김진모,3.0,00:23:38,10.0,3.0,2.0,4.0,50.0%,2.0,5.0,40.0%,0.0,2.0,0.0%,2.0,3.0,1.0,2.0,0.7,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2020.0,중앙대학교
571,김진모,3.0,00:23:48,9.0,3.0,3.0,4.0,75.0%,1.0,6.0,16.7%,0.0,0.0,0.0%,2.0,2.0,1.0,2.0,0.7,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2020.0,중앙대학교
572,김진수,5.0,01:31:04,27.0,5.0,7.0,13.0,53.8%,2.0,15.0,13.3%,7.0,8.0,87.5%,7.0,7.0,2.0,1.0,0.2,6.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2007.0,건국대학교
573,김진수,4.0,00:28:04,0.0,0.0,0.0,2.0,0.0%,0.0,2.0,0.0%,0.0,0.0,0.0%,2.0,1.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2005.0,건국대학교
574,김진수,2.0,01:01:52,21.0,10.0,7.0,14.0,50.0%,1.0,5.0,20.0%,4.0,7.0,57.1%,1.0,2.0,1.0,3.0,1.5,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,2004.0,건국대학교
575,김진영,2.0,00:03:10,2.0,1.0,0.0,0.0,0.0%,0.0,0.0,0.0%,2.0,2.0,100.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,고려대학교
576,김진영,5.0,01:47:40,55.0,11.0,15.0,25.0,60.0%,6.0,15.0,40.0%,7.0,13.0,53.8%,3.0,19.0,4.0,17.0,3.4,6.0,3.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,6.0,2.0,5.0,1.0,0.0,2019.0,고려대학교
577,김진영,13.0,02:47:38,76.0,5.0,23.0,47.0,48.9%,10.0,27.0,37.0%,0.0,1.0,0.0%,10.0,26.0,2.0,16.0,1.2,10.0,7.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,6.0,4.0,9.0,5.0,0.0,2017.0,고려대학교
578,김진영,5.0,01:53:12,47.0,9.0,14.0,23.0,60.9%,4.0,13.0,30.8%,7.0,11.0,63.6%,7.0,11.0,3.0,11.0,2.2,5.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,3.0,1.0,8.0,2.0,0.0,2018.0,고려대학교
579,김진영,11.0,00:04:26,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011.0,단국대학교
580,김진영,15.0,07:09:41,201.0,13.0,71.0,114.0,62.3%,14.0,42.0,33.3%,17.0,27.0,63.0%,18.0,52.0,4.0,59.0,3.9,24.0,4.0,7.0,8.0,13.0,16.0,0.0,0.0,0.0,25.0,10.0,39.0,4.0,1.0,2018.0,고려대학교
581,김진영,15.0,04:02:00,116.0,7.0,33.0,55.0,60.0%,11.0,37.0,29.7%,17.0,22.0,77.3%,7.0,32.0,2.0,23.0,1.5,17.0,5.0,7.0,7.0,5.0,5.0,0.0,0.0,1.0,20.0,2.0,22.0,6.0,0.0,2019.0,고려대학교
582,김진용,16.0,05:56:41,175.0,10.0,74.0,140.0,52.9%,1.0,6.0,16.7%,24.0,31.0,77.4%,34.0,55.0,5.0,21.0,1.3,12.0,18.0,2.0,2.0,16.0,11.0,0.0,0.0,0.0,10.0,1.0,27.0,9.0,0.0,2017.0,연세대학교
583,김진용,16.0,03:44:40,83.0,5.0,34.0,67.0,50.7%,0.0,1.0,0.0%,15.0,20.0,75.0%,19.0,33.0,3.0,3.0,0.2,2.0,7.0,0.0,0.0,8.0,18.0,0.0,0.0,4.0,2.0,2.0,26.0,0.0,0.0,2015.0,연세대학교
584,김진용,5.0,00:16:17,6.0,1.0,3.0,3.0,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014.0,연세대학교
585,김진용,16.0,05:03:31,120.0,7.0,55.0,92.0,59.8%,0.0,0.0,0.0%,10.0,19.0,52.6%,30.0,51.0,5.0,6.0,0.4,9.0,6.0,0.0,0.0,7.0,17.0,0.0,0.0,4.0,1.0,0.0,15.0,1.0,1.0,2016.0,연세대학교
586,김진용,6.0,00:58:02,32.0,5.0,14.0,24.0,58.3%,0.0,0.0,0.0%,4.0,5.0,80.0%,15.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2016.0,연세대학교
587,김진용,5.0,01:48:12,37.0,7.0,16.0,22.0,72.7%,0.0,0.0,0.0%,5.0,7.0,71.4%,9.0,18.0,5.0,4.0,0.8,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,1.0,1.0,12.0,0.0,0.0,2015.0,연세대학교
588,김진용,6.0,00:32:44,23.0,3.0,9.0,12.0,75.0%,0.0,0.0,0.0%,5.0,6.0,83.3%,2.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,2014.0,연세대학교
589,김진용,5.0,01:45:46,70.0,14.0,28.0,49.0,57.1%,0.0,0.0,0.0%,14.0,20.0,70.0%,17.0,17.0,6.0,6.0,1.2,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,2017.0,연세대학교
590,김진유,15.0,09:48:21,285.0,19.0,78.0,177.0,44.1%,27.0,96.0,28.1%,48.0,69.0,69.6%,36.0,87.0,8.0,44.0,2.9,21.0,7.0,0.0,0.0,17.0,31.0,0.0,0.0,15.0,23.0,15.0,48.0,0.0,0.0,2015.0,건국대학교
591,김진유,1.0,00:34:25,13.0,13.0,5.0,8.0,62.5%,1.0,1.0,100.0%,0.0,0.0,0.0%,0.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,2016.0,건국대학교
592,김진유,4.0,02:25:11,64.0,16.0,19.0,46.0,41.3%,4.0,27.0,14.8%,14.0,21.0,66.7%,11.0,13.0,6.0,3.0,0.8,7.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,18.0,0.0,0.0,2015.0,건국대학교
593,김진유,3.0,00:51:19,13.0,4.0,5.0,11.0,45.5%,0.0,5.0,0.0%,3.0,4.0,75.0%,5.0,4.0,3.0,1.0,0.3,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,2013.0,건국대학교
594,김진유,12.0,06:10:16,196.0,16.0,65.0,133.0,48.9%,13.0,55.0,23.6%,27.0,44.0,61.4%,29.0,54.0,6.0,22.0,1.8,25.0,2.0,0.0,0.0,9.0,23.0,0.0,0.0,10.0,10.0,3.0,35.0,8.0,1.0,2016.0,건국대학교
595,김진유,16.0,03:05:59,59.0,3.0,16.0,48.0,33.3%,5.0,14.0,35.7%,12.0,21.0,57.1%,9.0,25.0,2.0,13.0,0.8,8.0,2.0,0.0,0.0,11.0,25.0,0.0,0.0,9.0,6.0,4.0,11.0,0.0,0.0,2013.0,건국대학교
596,김진유,5.0,02:23:58,73.0,14.0,18.0,45.0,40.0%,9.0,20.0,45.0%,10.0,12.0,83.3%,5.0,14.0,3.0,7.0,1.4,7.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,4.0,6.0,3.0,9.0,0.0,0.0,2014.0,건국대학교
597,김진유,16.0,09:56:14,282.0,17.0,83.0,176.0,47.2%,25.0,90.0,27.8%,41.0,63.0,65.1%,37.0,56.0,5.0,19.0,1.2,32.0,4.0,0.0,0.0,10.0,35.0,0.0,0.0,18.0,17.0,10.0,30.0,2.0,0.0,2014.0,건국대학교
598,김진호,3.0,01:42:16,32.0,10.0,6.0,17.0,35.3%,4.0,13.0,30.8%,8.0,8.0,100.0%,2.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,1999.0,경희대학교
599,김진호,1.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,건국대학교
600,김진호,3.0,01:29:47,44.0,14.0,12.0,19.0,63.2%,3.0,9.0,33.3%,11.0,17.0,64.7%,3.0,7.0,3.0,7.0,2.3,3.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2000.0,명지대학교
601,김진호,3.0,01:48:03,23.0,7.0,8.0,16.0,50.0%,2.0,8.0,25.0%,1.0,1.0,100.0%,3.0,3.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,1999.0,명지대학교
602,김진호,2.0,00:07:14,2.0,1.0,0.0,1.0,0.0%,0.0,0.0,0.0%,2.0,2.0,100.0%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,경희대학교
603,김창모,5.0,00:32:37,11.0,2.0,2.0,3.0,66.7%,1.0,2.0,50.0%,4.0,4.0,100.0%,4.0,8.0,2.0,3.0,0.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2012.0,연세대학교
604,김창모,3.0,01:02:36,5.0,1.0,1.0,5.0,20.0%,1.0,2.0,50.0%,0.0,0.0,0.0%,4.0,20.0,8.0,2.0,0.7,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2012.0,연세대학교
605,김창모,16.0,03:35:22,60.0,3.0,21.0,41.0,51.2%,4.0,10.0,40.0%,6.0,9.0,66.7%,10.0,32.0,2.0,14.0,0.9,7.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,6.0,3.0,4.0,15.0,0.0,0.0,2013.0,연세대학교
606,김창모,5.0,00:46:27,14.0,2.0,5.0,8.0,62.5%,0.0,1.0,0.0%,4.0,4.0,100.0%,2.0,4.0,1.0,3.0,0.6,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2013.0,연세대학교
607,김철욱,5.0,03:03:41,102.0,20.0,40.0,70.0,57.1%,0.0,1.0,0.0%,22.0,28.0,78.6%,25.0,29.0,10.0,5.0,1.0,3.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0,0.0,2014.0,경희대학교
608,김철욱,16.0,08:12:02,258.0,16.0,103.0,175.0,58.9%,0.0,1.0,0.0%,52.0,71.0,73.2%,60.0,90.0,9.0,12.0,0.8,4.0,12.0,2.0,2.0,18.0,33.0,0.0,0.0,7.0,7.0,0.0,27.0,0.0,0.0,2014.0,경희대학교
609,김철욱,5.0,00:32:17,7.0,1.0,3.0,3.0,100.0%,0.0,0.0,0.0%,1.0,2.0,50.0%,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2013.0,경희대학교
610,김철욱,16.0,01:22:22,34.0,2.0,16.0,25.0,64.0%,0.0,0.0,0.0%,2.0,4.0,50.0%,9.0,12.0,1.0,3.0,0.2,0.0,3.0,0.0,0.0,15.0,5.0,0.0,0.0,3.0,2.0,1.0,10.0,0.0,0.0,2012.0,경희대학교
