,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
0,강권희,-0.74400616,-0.9242743,-0.8205711,-1.3393344,-0.745875,-0.79570496,2.5403597,-0.6218826,-0.62587166,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.9601212,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.7082373,-0.35471886,-0.3217548,2008.0,동국대학교
1,강권희,-1.0820063,-0.764175,-0.70635605,0.43143997,-0.7068839,-0.75328183,0.8860074,-0.3992088,-0.44015437,0.5303986,-0.6599045,-0.65003955,-0.21431422,-0.5856506,-0.7316496,0.16789645,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.9601212,-0.1270635,-0.5659521,-0.5202168,-0.488042,-0.7082373,-0.35471886,-0.3217548,2009.0,동국대학교
2,강권희,-0.74400616,-0.48636428,-0.5286882,-0.051498495,-0.5899105,-0.49874297,-0.7733129,-0.065198086,-0.068719745,0.4333261,-0.7362429,-0.75760186,-1.8032494,-0.65154237,-0.56548184,-0.50893193,-0.48429304,-0.37116557,-0.6725543,-0.3057304,-0.14352098,-0.15011856,-0.38446093,-0.4629723,-0.1270635,-0.18772297,-0.5202168,-0.488042,-0.3225073,-0.35471886,-0.3217548,2010.0,동국대학교
3,강병진,-0.57500607,-0.64578146,-0.7698089,-1.1783549,-0.66789275,-0.6260124,-0.7733129,-0.6218826,-0.36586744,-1.0858586,-0.7362429,-0.7038207,-1.8032494,-0.5856506,-0.7316496,-0.84734607,-0.5437446,-0.65309525,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.58725953,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.5539453,-0.35471886,-0.3217548,2010.0,건국대학교
4,강병진,-0.57500607,-0.44573042,-0.55406934,-0.53443694,-0.5899105,-0.58358926,-0.16721389,-0.176535,-0.14300667,0.30227822,-0.6599045,-0.43491495,-1.2725451,-0.19030008,-0.56548184,-0.17051773,-0.48429304,-0.5121304,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.21439788,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.3996533,-0.35471886,-0.3217548,2009.0,건국대학교
5,강병진,-0.91300625,-0.93070555,-0.8205711,-1.1783549,-0.745875,-0.7744934,0.05634724,-0.6218826,-0.6630151,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.65154237,-0.7731915,-0.84734607,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.83583397,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.7853833,-0.35471886,-0.3217548,2008.0,건국대학교
6,강병현,-0.57500607,-0.6085581,-0.5667599,-0.53443694,-0.47293717,-0.39268512,-0.44045526,-0.51054573,-0.25443706,-0.6441787,-0.50722766,-0.54247725,0.58015335,-0.5856506,-0.6485657,-0.84734607,-0.48429304,-0.5121304,-0.43182024,-0.3057304,-0.14352098,-0.15011856,-0.65242636,-0.9601212,-0.1270635,-0.7550667,-0.23938891,0.6054996,-0.5539453,-0.07692568,-0.3217548,2017.0,중앙대학교
7,강병현,1.4529948,-0.21284102,-0.36371088,-1.0173753,-0.27798158,-0.30783883,0.26500428,-0.3992088,-0.105863206,-0.44032642,-0.2782124,-0.004665773,-0.43994302,-0.5856506,-0.10852065,-0.84734607,-0.48429304,-0.79406005,-0.6725543,-0.3057304,-0.14352098,-0.15011856,0.01748728,-0.21439788,5.5294533,0.0013916092,-0.37980285,-0.12352814,-0.3225073,-0.07692568,0.40891442,2016.0,중앙대학교
8,강병현,-0.23700595,-0.05517782,-0.14797133,0.10948099,-0.16100822,-0.22299255,0.40907702,-0.065198086,-0.25443706,1.1225408,-0.12553559,-0.27357152,1.0218773,-0.4538671,-0.10852065,-0.17051773,-0.4248415,-0.5121304,-0.31145322,-0.118447855,-0.14352098,-0.15011856,-0.25047818,0.28275102,-0.1270635,0.5687353,-0.5202168,-0.488042,-0.01392331,-0.35471886,-0.3217548,2004.0,중앙대학교
9,강병현,-0.23700595,0.34014952,0.35965118,1.0753579,0.22890297,0.11639257,0.5084375,0.046138823,0.33985835,-0.008353796,1.1722174,1.3936441,0.18291956,-0.12440832,0.34844056,0.84472483,0.11022258,0.5451059,0.04964789,-0.118447855,-0.14352098,-0.15011856,-0.65242636,0.7798999,-0.1270635,-0.37683752,-0.5202168,-0.488042,0.44895265,-0.35471886,-0.3217548,2007.0,중앙대학교
10,강병현,1.4529948,0.29600772,0.5119379,-0.37345746,0.6188142,0.47698927,0.50346947,0.38014954,0.30271488,0.5934957,-0.12553559,-0.27357152,1.0218773,-0.058516562,0.016105136,-0.84734607,0.050771017,-0.37116557,0.410749,-0.49301296,0.84335303,0.80223066,-0.11649545,0.03417657,-0.1270635,-0.7550667,2.147648,1.6990412,-0.0910693,0.06197091,1.1395837,2017.0,중앙대학교
11,강병현,-0.57500607,-0.8059782,-0.7698089,-1.1783549,-0.66789275,-0.6684355,-0.29638255,-0.6218826,-0.58872825,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.6485657,-0.84734607,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.78640914,-0.83583397,-0.1270635,-0.7550667,-0.5202168,-0.12352814,-0.7082373,-0.35471886,-0.3217548,2016.0,중앙대학교
12,강병현,-0.74400616,-0.9269053,-0.78249943,-1.1783549,-0.745875,-0.7744934,0.05634724,-0.51054573,-0.5144413,0.12754771,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.9601212,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.8625293,-0.35471886,-0.3217548,2015.0,중앙대학교
13,강병현,0.77699447,0.5171065,0.5500096,0.10948099,0.46284968,0.6042587,-0.05294931,0.49148646,0.93415374,0.04503608,0.4851717,0.5331457,0.31639013,-0.5197589,0.34844056,-0.50893193,0.16967414,-0.08923589,0.410749,-0.49301296,-0.14352098,-0.15011856,0.41943547,0.03417657,5.5294533,-0.5659521,1.1647506,1.3345274,-0.01392331,0.3397641,1.1395837,2018.0,중앙대학교
14,강병현,-0.068005875,0.43807998,0.7022964,1.3973168,0.5408319,0.15881571,1.2437053,0.71416026,0.45128873,0.8555915,0.6378485,0.37180227,0.9201855,-0.058516562,-0.025436793,0.16789645,-0.06813211,0.0517289,-0.31145322,-0.49301296,-0.14352098,-0.15011856,-0.11649545,0.7798999,-0.1270635,1.5143082,-0.5202168,-0.488042,-0.01392331,-0.35471886,-0.3217548,2006.0,중앙대학교
15,강병현,1.4529948,-0.7425426,-0.5033071,-1.1783549,-0.43394607,-0.5623777,1.2983534,-0.51054573,-0.5515848,0.5303986,-0.2782124,-0.32735267,0.58015335,-0.5197589,-0.6485657,-1.1857603,-0.48429304,-0.79406005,-0.43182024,-0.49301296,0.349916,0.32605606,-0.65242636,-0.7115468,-0.1270635,-0.5659521,-0.23938891,-0.488042,-0.5539453,-0.07692568,-0.3217548,2015.0,중앙대학교
16,강병현,-0.068005875,0.42336607,0.3850323,0.7533989,0.033947367,0.095181,-0.0032690598,0.71416026,0.22842796,1.3409541,0.7141869,0.8020514,0.27825567,-0.25619185,-0.19160451,-0.17051773,-0.12758367,-0.08923589,-0.19108619,-0.3057304,-0.14352098,-0.15011856,0.15147002,-0.21439788,-0.1270635,0.37962076,-0.5202168,-0.488042,0.29466066,-0.35471886,-0.3217548,2005.0,중앙대학교
17,강병현,-0.74400616,-0.28719023,0.0043154224,2.2022142,0.033947367,0.07396943,0.05634724,-0.065198086,-0.14300667,0.6468856,0.027141234,0.10289653,0.18291956,-0.3220836,-0.3162303,0.84472483,-0.2464868,0.5451059,-0.31145322,-0.49301296,-0.14352098,-0.15011856,-0.78640914,-0.3386851,-0.1270635,-0.5659521,0.32226685,-0.12352814,-0.01392331,-0.21582228,-0.3217548,2018.0,중앙대학교
18,강상재,1.1149946,0.3729879,0.6515341,-0.051498495,1.1646898,0.98606694,0.49353343,-0.3992088,-0.5144413,1.3409541,0.17981805,0.31802112,0.10347281,0.99575156,0.8469437,0.16789645,-0.12758367,-0.44164798,-0.070719145,0.0688347,-0.14352098,-0.15011856,0.01748728,0.90418714,-0.1270635,0.19050618,0.4626808,0.9700135,0.14036869,-0.35471886,-0.3217548,2013.0,고려대학교
19,강상재,-0.57500607,-0.2983962,-0.17335245,0.7533989,-0.00504375,-0.032088425,0.26003626,-0.2878719,-0.25443706,0.23918109,-0.43088922,-0.32735267,-0.21431422,-0.3220836,-0.10852065,0.50631064,-0.12758367,0.5451059,-0.43182024,0.25611725,0.349916,0.32605606,-0.38446093,-0.4629723,-0.1270635,-0.37683752,-0.23938891,-0.488042,-0.1682153,-0.35471886,-0.3217548,2016.0,고려대학교
20,강상재,1.4529948,0.88778067,0.77843976,-0.051498495,1.203681,1.2193942,0.21035601,-0.065198086,0.07985411,0.12754771,0.103479646,0.26423997,0.03673753,1.4569938,2.0516596,0.84472483,-0.18703523,-0.5826128,1.1329513,1.3798126,-0.14352098,-0.15011856,0.5534182,1.6499104,5.5294533,0.5687353,0.32226685,-0.12352814,0.60324466,-0.35471886,-0.3217548,2014.0,고려대학교
21,강상재,0.94599456,1.1521442,1.7175415,1.0753579,2.1004767,2.1527033,0.20041996,0.82549715,0.5627191,0.8264697,0.4088333,0.37180227,0.46575004,1.2593186,1.8854918,1.183139,0.7047382,0.33365864,1.0125842,2.3162253,-0.14352098,-0.15011856,-0.11649545,2.022772,-0.1270635,1.5143082,0.88392264,-0.12352814,1.7604345,-0.07692568,-0.3217548,2016.0,고려대학교
22,강상재,-0.406006,-0.14706682,-0.05913739,0.59241945,0.3068852,0.34971985,0.10105947,-0.51054573,-0.4030109,-0.39179018,-0.50722766,-0.54247725,0.58015335,0.2709422,0.43152443,1.8599674,-0.4248415,-0.44164798,-0.43182024,-0.3057304,-0.14352098,-0.15011856,-0.51844364,-0.21439788,-0.1270635,-0.37683752,-0.37980285,-0.12352814,-0.7082373,-0.35471886,-0.3217548,2015.0,고려대학교
23,강상재,-0.406006,-0.5242697,-0.4271637,-0.37345746,-0.3169727,-0.30783883,0.05634724,-0.2878719,-0.25443706,0.23918109,-0.7362429,-0.75760186,-1.8032494,-0.058516562,0.09918899,0.84472483,-0.6031962,-0.8645425,-0.31145322,-0.3057304,-0.14352098,-0.15011856,0.28545275,-0.4629723,-0.1270635,-0.5659521,-0.23938891,0.24098574,-0.6310913,-0.35471886,-0.3217548,2014.0,고려대학교
24,강상재,-0.406006,-0.71896136,-0.6175221,-0.8563959,-0.5509194,-0.49874297,-0.44045526,-0.51054573,-0.58872825,1.3409541,-0.50722766,-0.54247725,0.58015335,-0.25619185,-0.39931414,-0.17051773,-0.5437446,-0.7235776,-0.43182024,0.0688347,-0.14352098,-0.15011856,-0.51844364,-0.9601212,-0.1270635,-0.5659521,-0.5202168,-0.488042,-0.7853833,-0.35471886,-0.3217548,2013.0,고려대학교
25,강상재,1.2839947,1.0330685,1.9713527,0.9143784,2.6853435,2.0890687,0.801551,0.046138823,-0.105863206,0.8555915,1.2485557,1.2323006,0.43079346,1.3252103,2.7163303,1.183139,-0.2464868,-0.5826128,0.65148306,-0.118447855,-0.14352098,-0.15011856,0.28545275,0.40703824,-0.1270635,-0.18772297,0.1818529,0.6054996,0.37180665,-0.35471886,-0.3217548,2015.0,고려대학교
26,강우형,-0.57500607,-0.7600824,-0.7698089,-1.1783549,-0.66789275,-0.73207027,1.2983534,-0.6218826,-0.58872825,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.5197589,-0.7316496,-0.84734607,-0.48429304,-0.5121304,-0.6725543,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.7115468,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.6310913,-0.35471886,-0.3217548,2003.0,경희대학교
27,강우형,0.1009942,0.5409801,-0.09720908,-0.21247798,-0.04403487,-0.350262,1.8647083,-0.065198086,-0.29158053,1.3409541,-0.2782124,-0.38113382,0.9201855,0.7321845,0.72231793,1.183139,0.22912571,0.40414098,-0.43182024,-0.118447855,-0.14352098,-0.15011856,0.15147002,0.6556127,-0.1270635,1.1360791,-0.5202168,-0.488042,0.063222684,-0.35471886,-0.3217548,2006.0,경희대학교
28,강우형,-0.57500607,-0.7341625,-0.7698089,-1.1783549,-0.66789275,-0.68964714,0.05634724,-0.6218826,-0.6630151,-1.0858586,-0.7362429,-0.65003955,-1.8032494,-0.38797536,-0.5239399,-0.17051773,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.7115468,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.6310913,-0.35471886,-0.3217548,2004.0,경희대학교
29,강윤식,-0.57500607,-0.60349107,-0.4271637,-0.051498495,-0.19999935,-0.39268512,1.2983534,-0.6218826,-0.6630151,-1.0858586,-0.50722766,-0.43491495,-0.21431422,-0.4538671,-0.5239399,-0.50893193,-0.5437446,-0.65309525,-0.79292136,-0.3057304,-0.14352098,-0.15011856,-0.51844364,-0.3386851,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.1682153,-0.35471886,-0.3217548,2003.0,명지대학교
30,강윤식,-0.57500607,-0.44329435,-0.40178257,-0.051498495,-0.3169727,-0.28662726,-0.04301326,-0.6218826,-0.6630151,-1.0858586,0.103479646,0.37180227,-0.13804534,-0.19030008,-0.19160451,0.50631064,-0.6031962,-0.8645425,-0.79292136,-0.3057304,-0.14352098,-0.15011856,-0.25047818,-0.58725953,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.0910693,-0.35471886,-0.3217548,2002.0,명지대학교
31,강윤식,-0.91300625,-0.7577438,-0.6048316,0.10948099,-0.47293717,-0.51995456,0.40907702,-0.6218826,-0.6630151,-1.0858586,-0.50722766,-0.38113382,-0.43994302,-0.5197589,-0.44085607,0.84472483,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.7115468,-0.1270635,-0.18772297,-0.5202168,-0.488042,-0.5539453,-0.35471886,-0.3217548,2001.0,명지대학교
32,강윤식,-1.0820063,-0.90858597,-0.78249943,-0.53443694,-0.7068839,-0.7108587,-0.44045526,-0.6218826,-0.6630151,-1.0858586,-0.6599045,-0.65003955,-0.21431422,-0.5856506,-0.7731915,-0.17051773,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.78640914,-0.83583397,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.7082373,-0.35471886,-0.3217548,2000.0,명지대학교
33,강은식,-0.57500607,-0.38658237,-0.071827956,1.0753579,0.15092072,0.07396943,0.40907702,-0.6218826,-0.62587166,-1.0858586,0.25615647,0.15667768,0.62782145,0.07326695,0.057647064,1.5215532,-0.12758367,0.5451059,-0.070719145,0.25611725,-0.14352098,-0.15011856,-0.11649545,0.28275102,-0.1270635,1.3251936,-0.5202168,-0.488042,-0.0910693,-0.35471886,-0.3217548,2004.0,한양대학교
34,강은식,-0.23700595,-0.13829693,0.09314936,0.59241945,0.34587634,0.11639257,0.84626323,-0.51054573,-0.62587166,3.7677667,0.25615647,0.5869269,-0.15075682,0.4686175,0.8469437,1.8599674,-0.18703523,-0.01875345,-0.6725543,0.63068235,-0.14352098,-0.15011856,0.41943547,0.7798999,-0.1270635,1.1360791,-0.5202168,-0.488042,-0.2453613,-0.35471886,-0.3217548,2003.0,한양대학교
35,강은식,-0.57500607,-0.6758914,-0.6175221,-0.69541645,-0.5119283,-0.5623777,0.46869332,-0.6218826,-0.62587166,-1.0858586,-0.43088922,-0.54247725,1.3746209,-0.12440832,-0.69010764,-0.17051773,-0.48429304,-0.5121304,-0.43182024,-0.49301296,-0.14352098,-0.15011856,-0.25047818,-0.58725953,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.6310913,-0.35471886,-0.3217548,2001.0,한양대학교
36,강준구,-0.406006,-0.1118898,-0.13528076,0.43143997,-0.43394607,-0.43510827,0.05634724,0.6028234,0.41414526,0.7536653,-0.3545508,-0.43491495,0.8439166,-0.65154237,-0.27468836,-0.50893193,-0.30593836,-0.15971832,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.25047818,-0.3386851,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.01392331,-0.35471886,-0.3217548,2001.0,한양대학교
37,강준구,-0.57500607,-0.838037,-0.71904665,-1.0173753,-0.78486615,-0.7744934,-2.4276652,-0.2878719,-0.47729784,1.8263166,-0.6599045,-0.65003955,-0.21431422,-0.71743417,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.9601212,-0.1270635,-0.5659521,-0.5202168,-0.488042,-0.7853833,-0.35471886,-0.3217548,1999.0,한양대학교
38,강준구,-0.23700595,-0.1958859,-0.1225902,0.10948099,-0.43394607,-0.49874297,0.55314976,0.49148646,0.41414526,0.5886421,-0.049197175,-0.05844692,0.3958369,-0.25619185,-0.6485657,-0.84734607,-0.5437446,-0.7235776,-0.6725543,-0.49301296,-0.14352098,-0.15011856,0.01748728,-0.3386851,-0.1270635,-0.18772297,-0.5202168,-0.488042,-0.3225073,-0.35471886,-0.3217548,2000.0,한양대학교
39,강창모,-0.74400616,-0.42478013,-0.5286882,-0.051498495,-0.39495495,-0.39268512,0.05634724,-0.6218826,-0.6630151,-1.0858586,-0.3545508,-0.27357152,-0.036353488,0.13915871,-0.6070238,0.84472483,-0.5437446,-0.65309525,-0.19108619,-0.3057304,-0.14352098,-0.15011856,-0.25047818,-0.09011065,-0.1270635,-0.18772297,-0.5202168,-0.488042,-0.3225073,-0.35471886,-0.3217548,2011.0,동국대학교
40,강창모,2.4669952,2.105529,1.3748962,-0.21247798,2.0224946,2.0890687,0.1855159,-0.6218826,-0.6630151,-1.0858586,1.6302477,1.9314556,0.16703022,4.356231,1.5116146,0.84472483,0.11022258,-0.5121304,0.65148306,4.7508984,-0.14352098,-0.15011856,4.036969,3.0170698,-0.1270635,3.405454,0.32226685,-0.12352814,1.2204126,-0.35471886,-0.3217548,2011.0,동국대학교
41,강창모,-0.57500607,-0.71798694,-0.70635605,-1.0173753,-0.5899105,-0.6260124,0.33455664,-0.6218826,-0.6630151,-1.0858586,-0.6599045,-0.43491495,-1.2725451,-0.25619185,-0.44085607,0.16789645,-0.6031962,-0.8645425,-0.79292136,-0.3057304,-0.14352098,-0.15011856,-0.78640914,-0.83583397,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.3996533,-0.35471886,-0.3217548,2006.0,동국대학교
42,강창모,0.26999426,-0.83764726,-0.8332617,-1.3393344,-0.78486615,-0.75328183,-2.4276652,-0.6218826,-0.6630151,-1.0858586,-0.6599045,-0.65003955,-0.21431422,-0.5856506,-0.7731915,-1.1857603,-0.6031962,-0.8645425,-0.6725543,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.83583397,-0.1270635,-0.37683752,-0.5202168,-0.488042,-0.6310913,-0.35471886,-0.3217548,2012.0,동국대학교
43,강창모,-0.91300625,-0.5897516,-0.54137874,0.59241945,-0.39495495,-0.4775314,0.67735034,-0.6218826,-0.6630151,-1.0858586,-0.43088922,-0.32735267,-0.21431422,-0.25619185,-0.5239399,1.183139,-0.6031962,-0.8645425,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.4629723,-0.1270635,0.0013916092,-0.5202168,-0.488042,-0.3996533,-0.35471886,-0.3217548,2010.0,동국대학교
44,강호연,1.4529948,0.38750693,-0.09720908,-0.8563959,-0.7068839,-0.43510827,-1.8762145,1.3821818,1.7141665,0.27801007,-0.6599045,-0.7038207,1.3746209,-0.058516562,-0.23314643,-0.84734607,-0.48429304,-0.79406005,-0.31145322,-0.118447855,-0.14352098,-0.15011856,-0.25047818,1.2770488,-0.1270635,0.19050618,-0.37980285,0.9700135,0.29466066,0.2008675,1.8702528,2013.0,명지대학교
45,강호연,0.26999426,-0.8541151,-0.78249943,-1.3393344,-0.745875,-0.75328183,-0.7733129,-0.51054573,-0.47729784,-0.11513355,-0.7362429,-0.75760186,-1.8032494,-0.5856506,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.6725543,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.7115468,-0.1270635,-0.5659521,-0.5202168,-0.12352814,-0.8625293,-0.35471886,-0.3217548,2012.0,명지대학교
46,강호연,-0.74400616,-0.6644906,-0.6175221,-0.37345746,-0.66789275,-0.7108587,0.55314976,-0.176535,0.07985411,-0.11513355,-0.7362429,-0.75760186,-1.8032494,-0.5856506,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.43182024,-0.49301296,-0.14352098,-0.15011856,-0.65242636,-0.3386851,-0.1270635,-0.5659521,-0.37980285,-0.488042,-0.3996533,0.06197091,0.40891442,2014.0,명지대학교
47,강호연,-0.74400616,-0.47769183,-0.47792596,0.10948099,-0.62890166,-0.6260124,-0.22186217,0.15747572,0.4884322,0.0110607045,-0.7362429,-0.75760186,-1.8032494,-0.5856506,-0.5239399,-0.17051773,-0.6031962,-0.8645425,-0.5521873,-0.3057304,-0.14352098,-0.15011856,-0.38446093,-0.7115468,-0.1270635,-0.5659521,-0.37980285,-0.488042,-0.7082373,-0.35471886,1.1395837,2013.0,명지대학교
48,강호연,1.2839947,0.6987407,0.53731906,-0.21247798,-0.23899047,-0.074511565,-0.44045526,2.384214,2.234175,0.5934957,-0.7362429,-0.75760186,-1.8032494,0.07326695,0.43152443,-0.50893193,-0.30593836,-0.65309525,0.65148306,-0.3057304,-0.14352098,-0.15011856,0.95536643,1.7741977,-0.1270635,0.37962076,0.1818529,0.24098574,0.52609867,1.7287301,3.3315914,2015.0,명지대학교
49,강호연,-0.406006,-0.18448503,0.06776824,0.9143784,-0.27798158,-0.350262,0.5084375,0.82549715,0.63700604,0.71483636,-0.201874,-0.38113382,1.3746209,-0.3220836,-0.3162303,-0.17051773,-0.6031962,-0.8645425,-0.19108619,-0.118447855,-0.14352098,-0.15011856,-0.38446093,-0.09011065,-0.1270635,0.37962076,-0.09897498,-0.488042,-0.47679928,0.6175573,0.40891442,2015.0,명지대학교
50,강호연,-0.74400616,-0.90371376,-0.8459523,-1.3393344,-0.78486615,-0.8169165,-2.4276652,-0.6218826,-0.6630151,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.78640914,-0.83583397,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.7853833,-0.35471886,-0.3217548,2012.0,명지대학교
51,강호연,0.26999426,-0.2573726,-0.35102034,-0.69541645,-0.66789275,-0.5623777,-1.185659,0.49148646,0.5627191,0.38478982,-0.50722766,-0.54247725,0.58015335,-0.38797536,-0.3577722,-0.84734607,-0.48429304,-0.7235776,-0.43182024,-0.118447855,-0.14352098,-0.15011856,0.5534182,0.03417657,-0.1270635,-0.7550667,-0.37980285,-0.488042,-0.3996533,0.06197091,-0.3217548,2014.0,명지대학교
52,고재호,1.790995,-0.35140535,-0.5033071,-1.1783549,-0.5509194,-0.5623777,0.05634724,-0.2878719,-0.36586744,0.73425084,-0.2782124,-0.43491495,1.3746209,-0.65154237,-0.3162303,-1.1857603,-0.06813211,-0.5121304,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.65242636,-0.4629723,-0.1270635,-0.7550667,-0.23938891,-0.488042,-0.1682153,1.1731436,1.8702528,2011.0,고려대학교
53,고재호,1.9599952,-0.6867076,-0.7317372,-1.3393344,-0.745875,-0.75328183,-0.7733129,-0.51054573,-0.5144413,0.12754771,-0.43088922,-0.54247725,1.3746209,-0.71743417,-0.56548184,-1.1857603,-0.30593836,-0.65309525,-0.5521873,-0.49301296,-0.14352098,-0.15011856,-0.51844364,-0.58725953,-0.1270635,-0.5659521,-0.37980285,-0.12352814,-0.3225073,0.2008675,-0.3217548,2012.0,고려대학교
54,고재호,-0.74400616,-0.9629593,-0.8459523,-1.3393344,-0.78486615,-0.8169165,-2.4276652,-0.6218826,-0.6630151,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.9601212,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.8625293,-0.35471886,-0.3217548,2012.0,고려대학교
55,곽동기,1.2839947,0.19106132,0.19467387,-0.53443694,0.5408319,0.6678934,-0.01320511,-0.6218826,-0.6630151,-1.0858586,0.33249488,0.26423997,0.53884107,1.3911021,0.47306633,0.16789645,-0.06813211,-0.44164798,0.53111607,0.25611725,-0.14352098,-0.15011856,0.95536643,0.15846379,-0.1270635,-0.7550667,-0.23938891,-0.488042,0.29466066,-0.07692568,-0.3217548,2018.0,상명대학교
56,곽동기,1.4529948,2.3434856,2.9739072,1.5582963,3.7770948,3.552667,0.39417294,0.26881263,0.6741495,-0.008353796,2.5463088,2.3617048,0.55155253,4.5539064,2.0101178,1.8599674,1.2398022,0.4746234,1.8551534,2.3162253,-0.14352098,-0.15011856,3.6350212,2.022772,-0.1270635,-0.7550667,0.041438963,-0.12352814,3.4576464,4.089972,5.523599,2019.0,상명대학교
57,곽동기,-1.0820063,-0.9629593,-0.8459523,-1.3393344,-0.78486615,-0.8169165,-2.4276652,-0.6218826,-0.6630151,-1.0858586,-0.7362429,-0.75760186,-1.8032494,-0.71743417,-0.81473345,-1.1857603,-0.6031962,-0.8645425,-0.79292136,-0.49301296,-0.14352098,-0.15011856,-0.92039186,-0.9601212,-0.1270635,-0.7550667,-0.5202168,-0.488042,-0.8625293,-0.35471886,-0.3217548,2016.0,상명대학교
58,곽동기,-0.57500607,-0.120952025,0.13122104,1.7192758,0.34587634,0.28608513,0.3444927,-0.3992088,-0.4030109,0.30227822,0.25615647,0.15667768,0.62782145,-0.12440832,-0.19160451,0.84472483,-0.3653899,-0.15971832,-0.31145322,0.0688347,-0.14352098,-0.15011856,0.15147002,-0.7115468,-0.1270635,-0.7550667,-0.5202168,-0.488042,0.29466066,0.3397641,1.8702528,2019.0,상명대학교
59,곽동기,1.4529948,1.1614988,0.47386622,-0.37345746,0.96973425,1.0709132,0.08615539,-0.6218826,-0.6630151,-1.0858586,0.33249488,0.37180227,0.31639013,2.4453704,2.0101178,1.183139,-0.3653899,-0.65309525,0.53111607,3.252638,-0.14352098,-0.15011856,3.7690039,0.6556127,-0.1270635,1.7034228,-0.37980285,-0.12352814,0.98897463,0.8953505,0.40891442,2016.0,상명대학교
60,곽동기,1.4529948,1.6537821,1.7429225,0.59241945,2.6073613,2.7678387,0.13086762,-0.6218826,-0.5515848,-1.0858586,1.5539093,1.7701122,0.22423188,2.6430457,1.8439499,1.183139,-0.12758367,-0.5121304,0.89221716,3.4399207,-0.14352098,-0.15011856,2.6971421,2.022772,5.5294533,-0.5659521,-0.5202168,-0.12352814,3.8433764,0.6175573,0.40891442,2017.0,상명대학교
