,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
420,김우람,6.0,8218,47.0,7.0,16.0,22.0,727,4.0,14.0,286,3.0,3.0,1000,5.0,3.0,1.0,3.0,0.5,4.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0.0,2010.0,경희대학교
421,김우람,6.0,6971,23.0,3.0,7.0,11.0,636,2.0,12.0,167,3.0,5.0,600,3.0,6.0,1.0,1.0,0.2,4.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,2008.0,경희대학교
422,김우람,5.0,4551,38.0,7.0,6.0,11.0,545,6.0,15.0,400,8.0,8.0,1000,6.0,12.0,3.0,2.0,0.4,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2009.0,경희대학교
423,김우람,6.0,4111,19.0,3.0,5.0,10.0,500,2.0,4.0,500,3.0,4.0,750,1.0,3.0,0.0,2.0,0.3,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2007.0,경희대학교
424,김우재,16.0,5932,34.0,2.0,14.0,31.0,452,0.0,0.0,0,6.0,10.0,600,7.0,16.0,1.0,2.0,0.1,0.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,2014.0,중앙대학교
425,김우재,3.0,1305,10.0,3.0,5.0,7.0,714,0.0,0.0,0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2015.0,중앙대학교
426,김우재,16.0,15014,92.0,5.0,32.0,75.0,427,0.0,0.0,0,28.0,36.0,778,34.0,31.0,4.0,3.0,0.2,6.0,2.0,0.0,0.0,8.0,9.0,0.0,0.0,12.0,2.0,0.0,22.0,1.0,0.0,2016.0,중앙대학교
427,김우재,15.0,14542,106.0,7.0,47.0,73.0,644,0.0,0.0,0,12.0,17.0,706,26.0,32.0,3.0,9.0,0.6,8.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,5.0,2.0,12.0,2.0,0.0,2017.0,중앙대학교
428,김우재,4.0,6545,37.0,9.0,16.0,37.0,432,0.0,1.0,0,5.0,5.0,1000,7.0,13.0,5.0,5.0,1.3,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,2017.0,중앙대학교
429,김우재,16.0,10362,45.0,2.0,20.0,45.0,444,0.0,1.0,0,5.0,7.0,714,15.0,24.0,2.0,1.0,0.1,6.0,5.0,0.0,0.0,19.0,10.0,0.0,0.0,6.0,2.0,0.0,10.0,0.0,0.0,2015.0,중앙대학교
430,김우재,1.0,245,3.0,3.0,0.0,2.0,0,1.0,4.0,250,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,중앙대학교
431,김우재,4.0,1778,9.0,2.0,4.0,9.0,444,0.0,0.0,0,1.0,3.0,333,4.0,3.0,1.0,3.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2014.0,중앙대학교
432,김우재,4.0,6155,26.0,6.0,10.0,29.0,345,0.0,1.0,0,6.0,9.0,667,13.0,17.0,7.0,2.0,0.5,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2016.0,중앙대학교
433,김윤,14.0,5034,26.0,1.0,7.0,11.0,636,4.0,24.0,167,0.0,0.0,0,2.0,10.0,0.0,1.0,0.1,3.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,2015.0,고려대학교
434,김윤,16.0,4577,29.0,1.0,5.0,15.0,333,6.0,27.0,222,1.0,1.0,1000,4.0,6.0,0.0,1.0,0.1,3.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2014.0,고려대학교
435,김윤,5.0,3051,18.0,3.0,2.0,6.0,333,4.0,11.0,364,2.0,2.0,1000,0.0,7.0,1.0,4.0,0.8,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,2017.0,고려대학교
436,김윤,5.0,659,3.0,0.0,0.0,0.0,0,1.0,4.0,250,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2014.0,고려대학교
437,김윤,5.0,1014,3.0,0.0,0.0,0.0,0,1.0,2.0,500,0.0,0.0,0,1.0,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015.0,고려대학교
438,김윤,4.0,1831,14.0,3.0,2.0,5.0,400,3.0,7.0,429,1.0,1.0,1000,1.0,4.0,1.0,2.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2016.0,고려대학교
439,김윤,15.0,18806,64.0,4.0,8.0,28.0,286,13.0,46.0,283,9.0,14.0,643,11.0,28.0,2.0,15.0,1.0,13.0,1.0,0.0,0.0,11.0,13.0,0.0,0.0,2.0,4.0,6.0,11.0,9.0,0.0,2017.0,고려대학교
440,김윤,16.0,12795,59.0,3.0,11.0,20.0,550,11.0,40.0,275,4.0,10.0,400,4.0,17.0,1.0,3.0,0.2,10.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,4.0,3.0,0.0,7.0,2.0,0.0,2016.0,고려대학교
441,김윤태,3.0,5046,32.0,10.0,5.0,16.0,313,4.0,17.0,235,10.0,13.0,769,6.0,7.0,4.0,7.0,2.3,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,11.0,3.0,2.0,2012.0,동국대학교
442,김윤태,20.0,41138,289.0,14.0,61.0,132.0,462,40.0,131.0,305,47.0,60.0,783,34.0,46.0,4.0,70.0,3.5,43.0,6.0,0.0,0.0,24.0,29.0,0.0,0.0,10.0,24.0,13.0,59.0,43.0,7.0,2012.0,동국대학교
443,김윤태,22.0,44519,327.0,14.0,70.0,169.0,414,42.0,116.0,362,61.0,80.0,763,41.0,53.0,4.0,130.0,5.9,37.0,6.0,0.0,0.0,40.0,35.0,0.0,0.0,17.0,24.0,18.0,90.0,59.0,6.0,2011.0,동국대학교
444,김윤태,3.0,6083,37.0,12.0,12.0,26.0,462,3.0,17.0,176,4.0,5.0,800,3.0,6.0,3.0,19.0,6.3,10.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,6.0,2.0,13.0,14.0,4.0,2011.0,동국대학교
445,김윤태,5.0,11269,90.0,18.0,17.0,33.0,515,13.0,32.0,406,17.0,24.0,708,5.0,18.0,4.0,9.0,1.8,5.0,2.0,0.0,0.0,4.0,13.0,0.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,2009.0,동국대학교
446,김일두,1.0,1040,10.0,10.0,2.0,3.0,667,1.0,3.0,333,3.0,4.0,750,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,고려대학교
447,김일두,5.0,11850,108.0,21.0,37.0,71.0,521,4.0,10.0,400,22.0,28.0,786,16.0,27.0,8.0,5.0,1.0,3.0,4.0,0.0,0.0,7.0,8.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,0.0,2003.0,고려대학교
448,김일두,4.0,9529,94.0,23.0,27.0,51.0,529,4.0,14.0,286,28.0,34.0,824,15.0,26.0,10.0,2.0,0.5,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,2004.0,고려대학교
449,김일두,5.0,6210,54.0,10.0,19.0,44.0,432,0.0,0.0,0,16.0,20.0,800,16.0,13.0,5.0,4.0,0.8,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2002.0,고려대학교
450,김일중,3.0,2320,12.0,4.0,3.0,3.0,1000,2.0,3.0,667,0.0,2.0,0,0.0,6.0,2.0,1.0,0.3,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2008.0,성균관대학교
451,김일중,5.0,2772,8.0,1.0,3.0,4.0,750,0.0,1.0,0,2.0,4.0,500,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2009.0,성균관대학교
452,김일중,4.0,6949,31.0,7.0,8.0,16.0,500,3.0,5.0,600,6.0,10.0,600,2.0,15.0,4.0,2.0,0.5,4.0,2.0,0.0,0.0,8.0,10.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2010.0,성균관대학교
453,김일중,5.0,5789,24.0,4.0,7.0,13.0,538,0.0,5.0,0,10.0,12.0,833,3.0,7.0,2.0,1.0,0.2,4.0,1.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2007.0,성균관대학교
454,김재영,6.0,8626,33.0,5.0,7.0,13.0,538,5.0,17.0,294,4.0,8.0,500,6.0,5.0,1.0,3.0,0.5,6.0,1.0,0.0,0.0,6.0,10.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,2007.0,경희대학교
455,김재영,2.0,342,2.0,1.0,1.0,2.0,500,0.0,0.0,0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006.0,경희대학교
456,김재영,1.0,74,23.0,23.0,8.0,10.0,800,2.0,4.0,500,1.0,2.0,500,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,경희대학교
457,김재환,7.0,3979,14.0,2.0,6.0,8.0,750,0.0,0.0,0,2.0,4.0,500,11.0,9.0,2.0,1.0,0.1,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,2004.0,연세대학교
458,김재환,3.0,2631,2.0,0.0,1.0,3.0,333,0.0,0.0,0,0.0,2.0,0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2006.0,연세대학교
459,김재환,4.0,3663,11.0,2.0,5.0,6.0,833,0.0,0.0,0,1.0,1.0,1000,5.0,8.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,2003.0,연세대학교
460,김재환,3.0,4624,7.0,2.0,3.0,7.0,429,0.0,0.0,0,1.0,6.0,167,5.0,14.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2005.0,연세대학교
461,김재훈,3.0,570,2.0,0.0,1.0,1.0,1000,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2016.0,건국대학교
462,김재훈,6.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,건국대학교
463,김재훈,10.0,202,3.0,0.0,0.0,1.0,0,1.0,1.0,1000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016.0,건국대학교
464,김정년,22.0,2250,12.0,0.0,5.0,7.0,714,0.0,9.0,0,2.0,2.0,1000,3.0,3.0,0.0,2.0,0.1,4.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2012.0,경희대학교
465,김정년,3.0,1445,7.0,2.0,2.0,2.0,1000,1.0,5.0,200,0.0,0.0,0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2012.0,경희대학교
466,김정년,5.0,138,0.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2011.0,경희대학교
467,김정년,19.0,2678,19.0,1.0,3.0,6.0,500,4.0,12.0,333,1.0,2.0,500,1.0,4.0,0.0,6.0,0.3,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,0.0,2011.0,경희대학교
468,김정윤,2.0,3869,31.0,15.0,4.0,8.0,500,6.0,23.0,261,5.0,5.0,1000,1.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2002.0,단국대학교
469,김정윤,4.0,4332,50.0,12.0,3.0,6.0,500,13.0,31.0,419,5.0,8.0,625,3.0,3.0,1.0,1.0,0.3,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2005.0,단국대학교
470,김정윤,2.0,3657,18.0,9.0,1.0,5.0,200,4.0,21.0,190,4.0,5.0,800,0.0,5.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,2003.0,단국대학교
471,김정재,3.0,4592,38.0,12.0,11.0,20.0,550,3.0,13.0,231,7.0,8.0,875,2.0,4.0,2.0,3.0,1.0,6.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1999.0,동국대학교
472,김정재,3.0,5686,72.0,24.0,14.0,23.0,609,10.0,24.0,417,14.0,16.0,875,4.0,3.0,2.0,2.0,0.7,9.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2000.0,동국대학교
473,김종규,16.0,29330,313.0,19.0,133.0,197.0,675,0.0,1.0,0,47.0,58.0,810,64.0,107.0,10.0,25.0,1.6,12.0,37.0,33.0,34.0,14.0,18.0,0.0,0.0,19.0,18.0,2.0,36.0,0.0,0.0,2013.0,경희대학교
474,김종규,5.0,11530,112.0,22.0,46.0,80.0,575,1.0,1.0,1000,17.0,23.0,739,21.0,45.0,13.0,11.0,2.2,5.0,14.0,8.0,9.0,7.0,5.0,0.0,0.0,5.0,5.0,2.0,12.0,0.0,0.0,2011.0,경희대학교
475,김종규,3.0,2435,30.0,10.0,12.0,16.0,750,0.0,0.0,0,6.0,6.0,1000,4.0,10.0,4.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2012.0,경희대학교
476,김종규,22.0,40972,395.0,17.0,168.0,241.0,697,0.0,0.0,0,59.0,78.0,756,103.0,134.0,10.0,46.0,2.1,14.0,53.0,57.0,58.0,29.0,23.0,0.0,0.0,22.0,28.0,3.0,41.0,0.0,0.0,2012.0,경희대학교
477,김종규,5.0,10205,100.0,20.0,43.0,68.0,632,0.0,0.0,0,14.0,20.0,700,19.0,30.0,9.0,9.0,1.8,5.0,12.0,7.0,6.0,7.0,6.0,0.0,0.0,5.0,5.0,1.0,13.0,1.0,1.0,2013.0,경희대학교
478,김종규,6.0,12623,95.0,15.0,38.0,61.0,623,1.0,10.0,100,16.0,22.0,727,18.0,56.0,12.0,7.0,1.2,3.0,18.0,0.0,0.0,10.0,10.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,2010.0,경희대학교
479,김종규,20.0,35887,315.0,15.0,136.0,224.0,607,0.0,1.0,0,43.0,62.0,694,92.0,127.0,10.0,32.0,1.6,14.0,60.0,34.0,34.0,30.0,23.0,0.0,0.0,13.0,20.0,0.0,39.0,0.0,0.0,2011.0,경희대학교
480,김종근,6.0,4705,17.0,2.0,3.0,5.0,600,2.0,8.0,250,5.0,6.0,833,3.0,3.0,1.0,9.0,1.5,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,2006.0,동국대학교
481,김종근,4.0,7920,34.0,8.0,12.0,19.0,632,2.0,14.0,143,4.0,5.0,800,3.0,9.0,3.0,9.0,2.3,5.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,2008.0,동국대학교
482,김종근,2.0,1272,6.0,3.0,1.0,3.0,333,1.0,5.0,200,1.0,4.0,250,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2007.0,동국대학교
483,김종범,5.0,10319,81.0,16.0,12.0,25.0,480,16.0,46.0,348,9.0,12.0,750,6.0,13.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,2009.0,동국대학교
484,김종범,21.0,40963,283.0,13.0,59.0,137.0,431,45.0,104.0,433,30.0,36.0,833,33.0,78.0,5.0,24.0,1.1,28.0,3.0,0.0,0.0,10.0,33.0,0.0,0.0,20.0,15.0,9.0,27.0,3.0,0.0,2011.0,동국대학교
485,김종범,3.0,6194,47.0,15.0,6.0,16.0,375,10.0,20.0,500,5.0,7.0,714,4.0,9.0,4.0,7.0,2.3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,2010.0,동국대학교
486,김종범,22.0,41927,295.0,13.0,66.0,142.0,465,43.0,124.0,347,34.0,43.0,791,19.0,71.0,4.0,37.0,1.7,23.0,5.0,0.0,0.0,16.0,37.0,0.0,0.0,11.0,23.0,8.0,33.0,8.0,2.0,2012.0,동국대학교
487,김종범,2.0,2652,8.0,4.0,4.0,10.0,400,0.0,10.0,0,0.0,0.0,0,1.0,6.0,3.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2011.0,동국대학교
488,김종범,3.0,3703,18.0,6.0,5.0,14.0,357,2.0,10.0,200,2.0,4.0,500,2.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2012.0,동국대학교
489,김종학,6.0,10374,64.0,10.0,27.0,50.0,540,0.0,2.0,0,10.0,13.0,769,10.0,18.0,4.0,5.0,0.8,0.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,2000.0,한양대학교
490,김종학,4.0,6341,38.0,9.0,15.0,33.0,455,0.0,0.0,0,8.0,12.0,667,5.0,7.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,1999.0,한양대학교
491,김종호,3.0,4620,43.0,14.0,10.0,20.0,500,6.0,15.0,400,5.0,7.0,714,0.0,6.0,2.0,8.0,2.7,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,6.0,3.0,0.0,2020.0,동국대학교
492,김종호,3.0,5815,64.0,21.0,12.0,21.0,571,8.0,26.0,308,16.0,17.0,941,1.0,5.0,2.0,7.0,2.3,5.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,1.0,2020.0,동국대학교
493,김종호,3.0,5780,43.0,14.0,11.0,19.0,579,4.0,20.0,200,9.0,11.0,818,1.0,12.0,4.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,2021.0,동국대학교
494,김종호,3.0,5875,50.0,16.0,6.0,12.0,500,12.0,24.0,500,2.0,2.0,1000,3.0,5.0,2.0,14.0,4.7,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,7.0,4.0,0.0,2019.0,동국대학교
495,김종호,3.0,4995,36.0,12.0,9.0,15.0,600,4.0,16.0,250,6.0,7.0,857,1.0,14.0,5.0,9.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,2021.0,동국대학교
496,김종호,16.0,30952,258.0,16.0,53.0,112.0,473,35.0,104.0,337,47.0,65.0,723,6.0,46.0,3.0,47.0,2.9,20.0,3.0,0.0,0.0,12.0,17.0,0.0,0.0,1.0,14.0,4.0,40.0,12.0,7.0,2019.0,동국대학교
497,김종호,3.0,4225,26.0,8.0,4.0,8.0,500,5.0,12.0,417,3.0,4.0,750,1.0,4.0,1.0,7.0,2.3,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,2018.0,동국대학교
498,김종호,16.0,17433,113.0,7.0,27.0,60.0,450,12.0,41.0,293,23.0,37.0,622,5.0,17.0,1.0,25.0,1.6,15.0,1.0,0.0,0.0,6.0,11.0,0.0,0.0,1.0,9.0,3.0,20.0,8.0,1.0,2018.0,동국대학교
499,김종훈,3.0,3281,14.0,4.0,1.0,8.0,125,4.0,5.0,800,0.0,0.0,0,3.0,2.0,1.0,8.0,2.7,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,2021.0,명지대학교
500,김종훈,3.0,5760,15.0,5.0,7.0,17.0,412,0.0,6.0,0,1.0,2.0,500,0.0,10.0,3.0,9.0,3.0,6.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,2.0,2.0,9.0,5.0,0.0,2020.0,명지대학교
501,김종훈,4.0,4378,26.0,6.0,3.0,6.0,500,6.0,16.0,375,2.0,2.0,1000,4.0,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2004.0,경희대학교
502,김종훈,3.0,3795,12.0,4.0,6.0,18.0,333,0.0,1.0,0,0.0,2.0,0,4.0,6.0,3.0,7.0,2.3,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,2020.0,명지대학교
503,김종훈,6.0,10696,46.0,7.0,10.0,25.0,400,7.0,29.0,241,5.0,6.0,833,5.0,17.0,3.0,2.0,0.3,4.0,2.0,0.0,0.0,12.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2005.0,경희대학교
504,김종훈,3.0,5325,9.0,3.0,3.0,8.0,375,1.0,9.0,111,0.0,1.0,0,3.0,5.0,2.0,4.0,1.3,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2021.0,명지대학교
505,김종훈,14.0,1654,6.0,0.0,0.0,0.0,0,2.0,4.0,500,0.0,0.0,0,0.0,0.0,0.0,2.0,0.1,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2018.0,명지대학교
506,김종훈,15.0,10546,39.0,2.0,12.0,30.0,400,5.0,13.0,385,0.0,0.0,0,9.0,10.0,1.0,12.0,0.8,11.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,4.0,4.0,14.0,7.0,0.0,2019.0,명지대학교
507,김종훈,3.0,4541,22.0,7.0,8.0,19.0,421,2.0,4.0,500,0.0,0.0,0,1.0,7.0,2.0,5.0,1.7,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,6.0,2.0,1.0,2019.0,명지대학교
508,김종훈,3.0,356,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,명지대학교
509,김종흥,5.0,3826,20.0,4.0,3.0,8.0,375,3.0,16.0,188,5.0,9.0,556,6.0,5.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1999.0,성균관대학교
510,김주성,4.0,9283,90.0,22.0,39.0,53.0,736,0.0,0.0,0,12.0,15.0,800,14.0,26.0,10.0,4.0,1.0,0.0,7.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,1999.0,중앙대학교
511,김주성,16.0,35314,244.0,15.0,50.0,132.0,379,39.0,104.0,375,27.0,30.0,900,12.0,29.0,2.0,28.0,1.8,16.0,0.0,0.0,0.0,15.0,25.0,0.0,0.0,13.0,22.0,21.0,23.0,8.0,2.0,2013.0,상명대학교
512,김주성,3.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,상명대학교
513,김주성,4.0,8264,65.0,16.0,25.0,42.0,595,0.0,0.0,0,15.0,21.0,714,8.0,34.0,10.0,4.0,1.0,4.0,11.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2000.0,중앙대학교
514,김주성,19.0,14349,124.0,6.0,35.0,71.0,493,11.0,39.0,282,21.0,26.0,808,5.0,10.0,0.0,12.0,0.6,7.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,8.0,11.0,8.0,11.0,24.0,7.0,2012.0,상명대학교
515,김주성,3.0,1506,4.0,1.0,2.0,6.0,333,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,2.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2011.0,상명대학교
516,김주성,4.0,9404,54.0,13.0,9.0,27.0,333,10.0,22.0,455,6.0,6.0,1000,2.0,4.0,1.0,8.0,2.0,6.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,3.0,0.0,8.0,6.0,1.0,2013.0,상명대학교
517,김주성,6.0,11612,145.0,24.0,61.0,86.0,709,0.0,0.0,0,23.0,31.0,742,21.0,39.0,10.0,1.0,0.2,1.0,22.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2001.0,중앙대학교
518,김주성,1.0,588,3.0,3.0,1.0,1.0,1000,0.0,0.0,0,1.0,2.0,500,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2010.0,상명대학교
