,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
225,김민진,3.0,01:33:51,55.0,18.0,19.0,32.0,59.4%,3.0,9.0,33.3%,8.0,11.0,72.7%,2.0,2.0,1.0,13.0,4.3,5.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,5.0,1.0,11.0,2.0,1.0,2021.0,한양대학교
226,김민창,1.0,00:00:00,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,경희대학교
227,김민철,3.0,00:27:04,10.0,3.0,4.0,10.0,40.0%,0.0,0.0,0.0%,2.0,4.0,50.0%,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2001.0,건국대학교
228,김민철,3.0,00:41:27,12.0,4.0,5.0,12.0,41.7%,0.0,0.0,0.0%,2.0,3.0,66.7%,3.0,4.0,2.0,1.0,0.3,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2002.0,건국대학교
229,김민홍,1.0,00:11:57,3.0,3.0,0.0,1.0,0.0%,1.0,2.0,50.0%,0.0,0.0,0.0%,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004.0,단국대학교
230,김민홍,1.0,00:01:56,1.0,1.0,0.0,0.0,0.0%,0.0,0.0,0.0%,1.0,2.0,50.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,단국대학교
231,김범준,2.0,00:05:36,5.0,2.0,0.0,0.0,0.0%,1.0,1.0,100.0%,2.0,2.0,100.0%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,성균관대학교
232,김범준,4.0,00:09:43,5.0,1.0,1.0,3.0,33.3%,1.0,1.0,100.0%,0.0,0.0,0.0%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2000.0,성균관대학교
233,김범준,2.0,00:04:54,2.0,1.0,0.0,0.0,0.0%,0.0,0.0,0.0%,2.0,2.0,100.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,성균관대학교
234,김병석,3.0,00:02:59,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,건국대학교
