,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
498,정준수,3,01:05:19,25,8,11,26,42.3%,0,0,0.0%,3,5,60.0%,9,7,5.0,2,0.7,2,1,0,0,7,2,0,0,0,1,0,10,0,0,2016.0,명지대학교
499,이정민,3,00:58:55,13,4,3,11,27.3%,1,5,20.0%,4,5,80.0%,3,2,1.0,2,0.7,1,0,0,0,2,0,0,0,0,2,0,6,3,3,2016.0,명지대학교
500,정의엽,3,01:15:01,12,4,2,13,15.4%,2,6,33.3%,2,2,100.0%,2,7,3.0,7,2.3,3,0,0,0,3,2,0,0,0,0,0,9,2,2,2016.0,명지대학교
501,이동희,3,00:33:03,10,3,4,7,57.1%,0,0,0.0%,2,5,40.0%,4,3,2.0,1,0.3,1,0,0,0,3,2,0,0,2,0,0,0,0,1,2016.0,명지대학교
502,임정헌,3,00:35:43,8,2,3,6,50.0%,0,5,0.0%,2,2,100.0%,3,3,2.0,1,0.3,2,0,0,0,0,0,0,0,1,1,1,2,0,0,2016.0,명지대학교
503,표경도,2,00:39:42,6,3,3,6,50.0%,0,2,0.0%,0,0,0.0%,5,6,5.0,0,0.0,3,2,0,0,1,1,0,0,0,0,1,4,0,0,2016.0,명지대학교
504,김태현,3,00:33:06,4,1,2,7,28.6%,0,0,0.0%,0,0,0.0%,1,4,1.0,0,0.0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,2016.0,명지대학교
505,안영준,1,00:04:42,4,4,2,3,66.7%,0,0,0.0%,0,0,0.0%,0,1,1.0,0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2016.0,명지대학교
506,오준석,3,00:07:15,4,1,2,2,100.0%,0,4,0.0%,0,0,0.0%,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,명지대학교
507,이도헌,3,00:05:41,3,1,0,0,0.0%,1,1,100.0%,0,0,0.0%,1,2,1.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016.0,명지대학교
508,안정훈,3,01:56:08,34,11,14,31,45.2%,0,0,0.0%,6,15,40.0%,15,18,11.0,2,0.7,4,6,0,0,5,2,0,0,5,0,0,7,0,0,2016.0,상명대학교
509,김성민,3,01:20:41,34,11,4,17,23.5%,7,26,26.9%,5,6,83.3%,5,6,3.0,1,0.3,2,0,0,0,5,4,0,0,4,0,0,2,2,0,2016.0,상명대학교
510,전성환,3,01:48:17,33,11,7,26,26.9%,4,14,28.6%,7,10,70.0%,3,4,2.0,3,1.0,5,0,0,0,1,3,0,0,3,1,0,8,4,2,2016.0,상명대학교
511,최재호,3,01:31:30,26,8,8,15,53.3%,3,20,15.0%,1,3,33.3%,1,10,3.0,3,1.0,2,1,0,0,4,2,0,0,4,0,1,8,0,0,2016.0,상명대학교
512,남영길,3,01:24:57,21,7,5,16,31.3%,2,15,13.3%,5,6,83.3%,6,6,4.0,3,1.0,7,1,0,0,8,3,0,0,1,0,1,2,2,0,2016.0,상명대학교
513,정진욱,3,01:37:41,13,4,3,6,50.0%,1,4,25.0%,4,8,50.0%,3,8,3.0,4,1.3,3,0,0,0,3,10,0,0,6,1,1,3,0,0,2016.0,상명대학교
514,김태진,3,00:08:17,3,1,1,1,100.0%,0,0,0.0%,1,2,50.0%,0,0,0.0,1,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2016.0,상명대학교
515,이정수,3,00:09:35,2,0,1,2,50.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016.0,상명대학교
516,최명수,3,00:01:10,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016.0,상명대학교
517,곽동기,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,상명대학교
518,정강호,3,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,상명대학교
519,장재영,2,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,상명대학교
520,조현진,3,00:01:44,0,0,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,상명대학교
521,이윤수,4,02:34:03,82,20,32,80,40.0%,0,0,0.0%,18,26,69.2%,25,35,15.0,1,0.3,5,12,0,0,7,4,0,0,8,2,1,9,0,0,2016.0,성균관대학교
522,김남건,4,01:40:35,44,11,11,23,47.8%,7,23,30.4%,1,2,50.0%,4,10,3.0,5,1.3,7,0,0,0,2,12,0,0,7,2,2,4,2,2,2016.0,성균관대학교
523,박준은,4,01:54:48,41,10,11,22,50.0%,4,15,26.7%,7,9,77.8%,13,16,7.0,5,1.3,4,0,0,0,2,11,0,0,3,3,1,8,0,0,2016.0,성균관대학교
524,이헌,4,01:52:56,38,9,8,28,28.6%,5,23,21.7%,7,9,77.8%,8,9,4.0,7,1.8,5,1,0,0,3,3,0,0,6,0,1,3,1,0,2016.0,성균관대학교
525,이재우,4,01:49:24,23,5,8,11,72.7%,1,7,14.3%,4,7,57.1%,5,12,4.0,16,4.0,11,0,0,0,7,10,0,0,2,1,1,18,0,1,2016.0,성균관대학교
526,이인근,4,01:20:35,9,2,2,10,20.0%,0,0,0.0%,5,8,62.5%,4,2,1.0,6,1.5,8,0,0,0,1,4,0,0,3,1,1,6,10,2,2016.0,성균관대학교
527,김민석,4,00:43:07,9,2,3,13,23.1%,1,8,12.5%,0,1,0.0%,2,3,1.0,0,0.0,3,0,0,0,2,3,0,0,2,0,1,5,0,0,2016.0,성균관대학교
528,박준형,4,00:51:51,6,1,2,6,33.3%,0,1,0.0%,2,4,50.0%,1,5,1.0,2,0.5,1,0,0,0,1,3,0,0,2,2,0,5,2,0,2016.0,성균관대학교
529,최우연,4,00:13:34,4,1,2,2,100.0%,0,1,0.0%,0,0,0.0%,2,3,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,2016.0,성균관대학교
530,최희철,4,00:13:49,2,0,1,2,50.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,2016.0,성균관대학교
531,임기웅,4,00:03:32,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,성균관대학교
532,금기현,4,00:01:46,0,0,0,1,0.0%,0,0,0.0%,0,0,0.0%,2,1,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2016.0,성균관대학교
533,최준용,6,02:41:53,121,20,50,81,61.7%,2,12,16.7%,15,19,78.9%,26,45,11.0,12,2.0,5,6,0,0,5,8,0,0,3,6,0,16,0,1,2016.0,연세대학교
534,허훈,6,02:52:06,94,15,26,52,50.0%,12,32,37.5%,6,9,66.7%,9,13,3.0,17,2.8,9,1,0,0,1,9,0,0,3,5,1,11,3,0,2016.0,연세대학교
535,박인태,6,02:33:30,76,12,34,48,70.8%,0,0,0.0%,8,14,57.1%,24,29,8.0,3,0.5,3,4,1,1,5,1,0,0,3,4,0,9,0,0,2016.0,연세대학교
536,천기범,6,03:02:01,56,9,14,29,48.3%,6,24,25.0%,10,12,83.3%,25,15,6.0,19,3.2,21,1,0,0,4,17,0,0,2,1,0,9,3,0,2016.0,연세대학교
537,안영준,6,02:33:50,52,8,18,35,51.4%,3,13,23.1%,7,15,46.7%,12,25,6.0,10,1.7,4,5,1,1,6,8,0,0,0,8,1,13,1,0,2016.0,연세대학교
538,김경원,6,01:18:06,39,6,18,33,54.5%,0,0,0.0%,3,5,60.0%,21,14,5.0,1,0.2,7,8,1,1,6,4,0,0,1,4,0,4,4,1,2016.0,연세대학교
539,김훈,6,01:40:07,32,5,2,9,22.2%,9,30,30.0%,1,2,50.0%,4,15,3.0,2,0.3,4,1,0,0,4,3,0,0,3,1,1,6,0,0,2016.0,연세대학교
540,김진용,6,00:58:02,32,5,14,24,58.3%,0,0,0.0%,4,5,80.0%,15,13,4.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,2016.0,연세대학교
541,김무성,4,00:36:46,22,5,8,13,61.5%,1,2,50.0%,3,3,100.0%,3,5,2.0,1,0.3,0,0,0,0,0,3,0,0,0,3,0,4,2,0,2016.0,연세대학교
542,천재민,6,00:36:07,9,1,0,5,0.0%,3,8,37.5%,0,0,0.0%,0,5,0.0,1,0.2,1,1,0,0,1,1,0,0,0,0,0,4,1,0,2016.0,연세대학교
543,양재혁,6,00:35:49,9,1,4,8,50.0%,0,1,0.0%,1,4,25.0%,4,4,1.0,0,0.0,1,0,0,0,1,5,0,1,1,0,0,2,0,0,2016.0,연세대학교
544,성기빈,3,00:10:33,4,1,2,4,50.0%,0,5,0.0%,0,0,0.0%,3,1,1.0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016.0,연세대학교
545,박찬영,4,00:18:26,2,0,1,5,20.0%,0,0,0.0%,0,0,0.0%,0,3,0.0,2,0.5,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2016.0,연세대학교
546,김수빈,1,00:02:44,0,0,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2016.0,연세대학교
547,정해원,3,01:28:53,41,13,6,18,33.3%,7,29,24.1%,8,10,80.0%,6,9,5.0,2,0.7,4,0,0,0,4,4,0,0,6,1,1,11,3,2,2016.0,조선대학교
548,이상민,3,01:24:14,33,11,10,23,43.5%,1,10,10.0%,10,15,66.7%,3,6,3.0,0,0.0,5,0,0,0,4,3,0,0,4,2,0,11,5,1,2016.0,조선대학교
549,이승규,3,01:39:29,30,10,11,30,36.7%,2,18,11.1%,2,2,100.0%,5,12,5.0,2,0.7,3,3,0,0,3,5,0,0,2,1,0,5,1,1,2016.0,조선대학교
550,이호연,3,01:48:47,24,8,9,19,47.4%,0,0,0.0%,6,9,66.7%,27,22,16.0,1,0.3,2,5,0,0,6,4,0,0,1,0,0,7,1,0,2016.0,조선대학교
551,허경부,3,01:00:05,23,7,8,19,42.1%,0,6,0.0%,7,11,63.6%,4,8,4.0,6,2.0,8,0,0,0,6,5,0,0,3,5,1,9,0,0,2016.0,조선대학교
552,신철민,3,01:27:10,20,6,10,23,43.5%,0,5,0.0%,0,2,0.0%,14,13,9.0,0,0.0,3,2,0,0,4,3,0,0,2,0,0,5,2,0,2016.0,조선대학교
553,정주용,3,00:41:18,3,1,0,4,0.0%,1,8,12.5%,0,0,0.0%,1,2,1.0,1,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2016.0,조선대학교
554,박준성,3,00:09:47,0,0,0,1,0.0%,0,2,0.0%,0,0,0.0%,1,0,0.0,0,0.0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2016.0,조선대학교
555,장용근,3,00:09:24,0,0,0,2,0.0%,0,2,0.0%,0,0,0.0%,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2016.0,조선대학교
556,김승현,3,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,조선대학교
557,조민기,3,00:06:11,0,0,0,1,0.0%,0,0,0.0%,0,2,0.0%,2,1,1.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016.0,조선대학교
558,최인규,3,00:04:42,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016.0,조선대학교
559,박지훈,4,02:20:18,64,16,20,33,60.6%,6,20,30.0%,6,9,66.7%,8,16,6.0,8,2.0,15,1,0,0,0,7,0,0,4,4,2,15,0,0,2016.0,중앙대학교
560,박재한,4,01:59:12,40,10,6,16,37.5%,7,13,53.8%,7,10,70.0%,5,15,5.0,8,2.0,4,0,0,0,6,7,0,0,7,4,0,9,3,0,2016.0,중앙대학교
561,정인덕,4,02:19:03,38,9,9,22,40.9%,6,21,28.6%,2,3,66.7%,7,18,6.0,5,1.3,3,8,0,0,1,7,0,0,4,0,1,6,2,0,2016.0,중앙대학교
562,김국찬,4,01:58:02,38,9,13,23,56.5%,3,23,13.0%,3,7,42.9%,8,23,7.0,3,0.8,4,4,0,0,6,5,0,0,3,1,2,12,0,0,2016.0,중앙대학교
563,김우재,4,01:42:35,26,6,10,29,34.5%,0,1,0.0%,6,9,66.7%,13,17,7.0,2,0.5,1,2,0,0,3,2,0,0,1,0,0,4,1,0,2016.0,중앙대학교
564,이우정,4,00:44:47,22,5,5,8,62.5%,4,6,66.7%,0,0,0.0%,2,3,1.0,1,0.3,3,1,0,0,5,2,0,0,1,1,0,4,0,0,2016.0,중앙대학교
565,장규호,4,01:01:15,21,5,4,7,57.1%,4,10,40.0%,1,3,33.3%,3,3,1.0,0,0.0,2,3,0,0,2,0,0,0,1,1,2,5,1,0,2016.0,중앙대학교
566,강병현,4,00:26:51,6,1,3,7,42.9%,0,2,0.0%,0,0,0.0%,0,4,1.0,0,0.0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,2016.0,중앙대학교
567,김세창,4,00:21:41,2,0,1,2,50.0%,0,1,0.0%,0,0,0.0%,1,0,0.0,1,0.3,1,0,0,0,0,2,0,0,0,1,0,3,0,0,2016.0,중앙대학교
568,문상옥,4,00:03:56,0,0,0,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016.0,중앙대학교
569,정바일,2,00:00:35,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016.0,중앙대학교
570,박건호,2,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.0,중앙대학교
571,이진석,4,00:21:45,0,0,0,5,0.0%,0,1,0.0%,0,0,0.0%,2,2,1.0,0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2016.0,중앙대학교
572,김동현,3,01:02:17,38,12,6,25,24.0%,5,11,45.5%,11,14,78.6%,9,11,6.0,0,0.0,5,1,0,0,2,4,0,0,2,2,2,5,0,0,2016.0,한양대학교
573,박세진,3,01:21:43,34,11,17,42,40.5%,0,0,0.0%,0,2,0.0%,16,19,11.0,5,1.7,2,7,0,0,5,3,0,0,3,0,0,2,0,0,2016.0,한양대학교
574,유현준,3,01:31:14,30,10,4,14,28.6%,6,13,46.2%,4,4,100.0%,1,10,3.0,7,2.3,2,1,0,0,5,3,0,0,0,0,0,7,2,0,2016.0,한양대학교
575,윤성원,3,01:02:43,21,7,4,14,28.6%,4,12,33.3%,1,2,50.0%,5,11,5.0,0,0.0,2,1,0,0,6,2,0,0,0,0,1,5,0,0,2016.0,한양대학교
576,김기범,3,00:39:03,20,6,4,8,50.0%,4,10,40.0%,0,0,0.0%,1,3,1.0,0,0.0,3,0,0,0,2,1,0,0,0,3,1,1,3,0,2016.0,한양대학교
577,박상권,3,00:38:35,17,5,4,11,36.4%,2,5,40.0%,3,3,100.0%,1,5,2.0,0,0.0,0,0,0,0,4,1,0,0,1,1,1,6,2,2,2016.0,한양대학교
578,손홍준,3,00:51:35,15,5,2,8,25.0%,3,7,42.9%,2,4,50.0%,8,4,4.0,4,1.3,0,0,0,0,3,2,0,0,0,0,0,1,0,0,2016.0,한양대학교
579,김윤환,3,01:20:07,11,3,3,11,27.3%,1,6,16.7%,2,4,50.0%,2,14,5.0,2,0.7,3,0,0,0,3,3,0,0,4,0,0,5,6,1,2016.0,한양대학교
580,배경식,2,00:20:49,8,4,1,2,50.0%,2,4,50.0%,0,0,0.0%,0,5,2.0,0,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2016.0,한양대학교
581,황규성,1,00:12:28,5,5,2,5,40.0%,0,0,0.0%,1,2,50.0%,0,3,3.0,0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2016.0,한양대학교
582,박인환,3,00:08:26,5,1,1,4,25.0%,1,1,100.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016.0,한양대학교
583,박민석,3,00:22:45,3,1,1,3,33.3%,0,5,0.0%,1,2,50.0%,1,2,1.0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2016.0,한양대학교
584,고동현,3,00:28:15,2,0,1,4,25.0%,0,0,0.0%,0,0,0.0%,2,1,1.0,0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2016.0,한양대학교
585,장문호,4,02:10:34,64,16,21,37,56.8%,5,10,50.0%,7,9,77.8%,15,14,7.0,1,0.3,3,0,0,0,5,6,0,0,8,1,2,9,0,0,2015.0,건국대학교
586,김진유,4,02:25:11,64,16,19,46,41.3%,4,27,14.8%,14,21,66.7%,11,13,6.0,3,0.8,7,3,0,0,3,7,0,0,2,1,1,18,0,0,2015.0,건국대학교
587,류영환,4,02:11:50,43,10,13,28,46.4%,1,5,20.0%,14,19,73.7%,13,12,6.0,3,0.8,3,4,0,0,4,6,0,0,4,2,0,11,7,0,2015.0,건국대학교
588,이진욱,4,02:20:21,34,8,13,30,43.3%,1,3,33.3%,5,7,71.4%,3,10,3.0,10,2.5,5,0,0,0,7,6,0,0,5,4,0,7,11,4,2015.0,건국대학교
589,신효섭,3,02:00:11,28,9,2,3,66.7%,8,33,24.2%,0,0,0.0%,9,20,9.0,1,0.3,5,0,0,0,2,7,0,0,2,0,0,3,0,0,2015.0,건국대학교
590,김재중,4,00:55:36,11,2,5,10,50.0%,0,1,0.0%,1,2,50.0%,7,4,2.0,0,0.0,0,2,0,0,3,5,0,0,3,0,0,2,0,0,2015.0,건국대학교
591,이승희,4,00:17:30,8,2,1,2,50.0%,2,5,40.0%,0,0,0.0%,2,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,건국대학교
592,김태균,4,00:44:03,5,1,1,5,20.0%,1,4,25.0%,0,0,0.0%,2,0,0.0,0,0.0,3,0,0,0,1,4,0,0,1,1,0,2,2,0,2015.0,건국대학교
593,방영기,4,00:12:08,2,0,1,8,12.5%,0,0,0.0%,0,0,0.0%,0,1,0.0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2015.0,건국대학교
594,정겨운,4,00:09:03,2,0,0,2,0.0%,0,0,0.0%,2,2,100.0%,1,0,0.0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2015.0,건국대학교
595,고행석,4,00:12:54,2,0,1,2,50.0%,0,1,0.0%,0,0,0.0%,1,2,0.0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2015.0,건국대학교
596,곽병우,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,건국대학교
597,이상훈,4,00:05:39,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,1,0.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2015.0,건국대학교
598,한희원,5,02:34:27,89,17,36,57,63.2%,3,28,10.7%,8,14,57.1%,11,25,7.0,6,1.2,5,2,0,0,6,6,0,0,5,10,2,8,0,0,2015.0,경희대학교
599,최창진,5,02:36:47,55,11,15,28,53.6%,3,11,27.3%,16,19,84.2%,19,21,8.0,18,3.6,4,1,0,0,7,11,0,0,8,3,1,13,5,3,2015.0,경희대학교
600,이건희,5,02:02:02,46,9,12,21,57.1%,3,8,37.5%,13,16,81.3%,9,18,5.0,1,0.2,3,1,0,0,6,7,0,0,3,0,0,10,2,1,2015.0,경희대학교
601,이성순,5,01:57:59,41,8,14,27,51.9%,3,7,42.9%,4,4,100.0%,11,13,4.0,1,0.2,3,1,0,0,5,4,0,0,0,0,1,8,3,0,2015.0,경희대학교
602,맹상훈,5,02:42:16,34,6,6,23,26.1%,5,25,20.0%,7,8,87.5%,5,16,4.0,14,2.8,8,2,0,0,4,6,0,0,4,3,1,6,4,1,2015.0,경희대학교
603,이종구,5,01:58:24,33,6,7,15,46.7%,5,13,38.5%,4,6,66.7%,6,9,3.0,2,0.4,5,2,0,0,8,4,0,0,9,2,0,2,0,0,2015.0,경희대학교
604,윤영빈,5,00:56:21,30,6,3,9,33.3%,8,21,38.1%,0,0,0.0%,3,6,1.0,1,0.2,2,1,0,0,1,1,0,0,1,1,3,0,0,0,2015.0,경희대학교
605,최승욱,3,00:16:45,10,3,5,9,55.6%,0,3,0.0%,0,3,0.0%,2,3,1.0,0,0.0,2,0,0,0,1,0,0,0,2,0,0,0,4,0,2015.0,경희대학교
606,정지우,5,00:19:33,8,1,4,8,50.0%,0,1,0.0%,0,1,0.0%,1,1,0.0,0,0.0,1,0,0,0,3,1,0,0,0,3,1,3,0,0,2015.0,경희대학교
607,권성진,5,00:09:50,8,1,1,1,100.0%,2,2,100.0%,0,0,0.0%,0,1,0.0,0,0.0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,2015.0,경희대학교
608,이민영,5,00:59:45,7,1,2,11,18.2%,1,1,100.0%,0,0,0.0%,1,6,1.0,1,0.2,4,0,0,0,2,4,0,0,2,0,0,4,0,0,2015.0,경희대학교
609,성건주,1,00:01:11,3,3,0,0,0.0%,1,1,100.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015.0,경희대학교
610,권순명,2,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,경희대학교
611,하경현,4,00:04:40,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,1,0.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2015.0,경희대학교
612,이종현,5,02:08:52,79,15,36,58,62.1%,0,1,0.0%,7,12,58.3%,8,22,6.0,3,0.6,8,16,12,12,3,2,0,0,0,5,0,9,0,0,2015.0,고려대학교
613,강상재,5,02:19:33,62,12,28,55,50.9%,1,7,14.3%,3,4,75.0%,15,30,9.0,3,0.6,3,1,0,0,3,6,0,0,2,1,1,2,0,0,2015.0,고려대학교
614,최성모,5,02:09:25,59,11,20,35,57.1%,4,10,40.0%,7,9,77.8%,9,14,4.0,7,1.4,4,1,0,0,8,5,0,0,1,5,1,8,6,0,2015.0,고려대학교
615,문성곤,5,02:30:35,53,10,9,15,60.0%,8,32,25.0%,11,13,84.6%,10,22,6.0,6,1.2,5,6,0,0,9,7,0,0,7,2,1,14,0,0,2015.0,고려대학교
616,이동엽,5,02:25:44,50,10,16,33,48.5%,4,15,26.7%,6,11,54.5%,8,12,4.0,15,3.0,8,1,0,0,6,6,0,0,4,5,1,10,0,0,2015.0,고려대학교
617,김낙현,5,02:07:37,42,8,6,17,35.3%,8,15,53.3%,6,7,85.7%,0,20,4.0,12,2.4,8,0,0,0,3,5,0,0,3,1,0,3,12,0,2015.0,고려대학교
618,전현우,5,01:20:37,30,6,7,12,58.3%,5,13,38.5%,1,1,100.0%,4,11,3.0,0,0.0,0,1,0,0,4,3,0,0,1,1,1,2,0,0,2015.0,고려대학교
619,정희원,5,00:39:23,15,3,3,4,75.0%,3,9,33.3%,0,0,0.0%,3,6,1.0,0,0.0,1,0,0,0,0,3,0,0,1,1,0,2,0,0,2015.0,고려대학교
620,박준영,5,00:13:17,4,0,2,4,50.0%,0,1,0.0%,0,0,0.0%,1,3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,고려대학교
621,장태빈,5,00:17:25,4,0,2,3,66.7%,0,1,0.0%,0,0,0.0%,1,2,0.0,2,0.4,1,0,0,0,0,1,0,0,1,1,1,3,0,0,2015.0,고려대학교
622,김윤,5,00:16:54,3,0,0,0,0.0%,1,2,50.0%,0,0,0.0%,1,1,0.0,1,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,고려대학교
623,이호영,3,00:07:36,2,0,1,1,100.0%,0,0,0.0%,0,2,0.0%,0,1,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015.0,고려대학교
624,유태민,2,00:03:02,0,0,0,0,0.0%,0,2,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2015.0,고려대학교
625,전태영,4,02:40:24,108,27,27,46,58.7%,11,29,37.9%,21,25,84.0%,10,12,5.0,11,2.8,12,2,0,0,6,8,0,0,5,5,0,6,12,0,2015.0,단국대학교
626,권시현,4,02:41:49,74,18,22,46,47.8%,6,31,19.4%,12,17,70.6%,10,9,4.0,3,0.8,16,1,0,0,4,8,0,0,9,9,2,6,2,0,2015.0,단국대학교
627,유재성,4,02:28:35,46,11,21,37,56.8%,1,4,25.0%,1,4,25.0%,9,15,6.0,6,1.5,4,0,0,0,6,8,0,0,5,10,0,8,0,0,2015.0,단국대학교
628,김주윤,4,02:23:10,45,11,12,26,46.2%,7,28,25.0%,0,2,0.0%,12,10,5.0,2,0.5,3,0,0,0,6,8,0,0,6,0,0,6,0,0,2015.0,단국대학교
629,원종훈,4,02:44:27,27,6,8,21,38.1%,2,14,14.3%,5,9,55.6%,7,11,4.0,11,2.8,12,0,0,0,9,6,0,0,8,2,0,10,0,0,2015.0,단국대학교
630,오승현,4,00:43:32,8,2,4,14,28.6%,0,3,0.0%,0,0,0.0%,3,2,1.0,0,0.0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,2015.0,단국대학교
631,이동주,4,00:01:01,1,0,0,1,0.0%,0,0,0.0%,1,2,50.0%,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015.0,단국대학교
632,홍순규,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,단국대학교
633,김영웅,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,단국대학교
634,이재원,4,00:01:01,0,0,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,단국대학교
635,박찬영,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,단국대학교
636,양상운,4,00:01:01,0,0,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,단국대학교
