,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교
505,박선웅,3,00:18:20,5,1,2,4,50.0%,0,3,0.0%,1,1,100.0%,0,1,0.0,1,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,연세대학교
506,김한영,3,00:20:47,3,1,0,1,0.0%,1,2,50.0%,0,2,0.0%,3,6,3.0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,연세대학교
507,정수원,3,00:16:17,2,0,1,2,50.0%,0,1,0.0%,0,0,0.0%,1,1,0.0,2,0.7,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2020,연세대학교
508,정규화,3,01:41:30,55,18,23,50,46.0%,2,6,33.3%,3,5,60.0%,8,9,5.0,7,2.3,2,2,0,0,4,5,0,0,0,0,3,10,1,1,2020,조선대학교
509,최재우,3,01:53:06,52,17,17,28,60.7%,3,17,17.6%,9,16,56.3%,7,21,9.0,7,2.3,3,1,0,0,10,3,0,0,0,0,0,16,3,0,2020,조선대학교
510,장우녕,3,01:40:01,45,15,13,24,54.2%,4,12,33.3%,7,9,77.8%,5,12,5.0,7,2.3,0,1,0,0,4,4,0,0,0,0,0,3,2,1,2020,조선대학교
511,김준형,3,01:11:16,21,7,8,15,53.3%,1,4,25.0%,2,2,100.0%,8,6,4.0,3,1.0,1,0,0,0,8,3,0,0,1,0,0,3,0,0,2020,조선대학교
512,양재혁,3,01:53:55,13,4,5,13,38.5%,0,3,0.0%,3,5,60.0%,1,3,1.0,16,5.3,2,1,0,0,3,7,0,0,1,1,0,7,2,0,2020,조선대학교
513,대경호,3,01:40:12,12,4,2,10,20.0%,1,9,11.1%,5,8,62.5%,4,8,4.0,2,0.7,5,0,0,0,2,2,0,0,0,0,0,4,0,0,2020,조선대학교
514,박인웅,3,01:48:58,56,18,20,31,64.5%,5,15,33.3%,1,1,100.0%,7,20,9.0,10,3.3,6,0,0,0,5,5,0,0,2,7,3,6,2,0,2020,중앙대학교
515,선상혁,3,01:25:16,51,17,23,41,56.1%,0,1,0.0%,5,5,100.0%,11,27,12.0,4,1.3,2,6,1,1,0,4,0,0,0,3,1,6,0,1,2020,중앙대학교
516,성광민,3,01:43:26,47,15,11,21,52.4%,5,10,50.0%,10,13,76.9%,1,11,4.0,24,8.0,2,0,0,0,9,0,0,0,0,5,2,12,8,1,2020,중앙대학교
517,박태준,3,01:28:45,43,14,15,24,62.5%,2,15,13.3%,7,10,70.0%,1,10,3.0,11,3.7,6,1,0,0,4,6,0,0,4,12,3,11,0,0,2020,중앙대학교
518,문가온,3,01:00:27,23,7,8,14,57.1%,1,9,11.1%,4,5,80.0%,7,7,4.0,6,2.0,3,2,0,0,6,3,0,0,1,3,2,2,0,0,2020,중앙대학교
519,박진철,3,00:35:39,17,5,8,15,53.3%,0,0,0.0%,1,2,50.0%,9,10,6.0,1,0.3,0,5,1,2,0,2,0,0,0,0,0,1,0,0,2020,중앙대학교
520,이주영,3,00:55:56,14,4,1,2,50.0%,4,9,44.4%,0,0,0.0%,1,5,2.0,7,2.3,0,0,0,0,4,0,0,0,1,1,0,5,0,0,2020,중앙대학교
521,김진모,3,00:23:48,9,3,3,4,75.0%,1,6,16.7%,0,0,0.0%,2,2,1.0,2,0.7,0,0,0,0,4,1,0,0,0,1,1,2,0,0,2020,중앙대학교
522,이기준,1,00:13:58,3,3,0,1,0.0%,0,5,0.0%,3,4,75.0%,2,0,2.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2020,중앙대학교
523,홍현준,3,00:21:42,2,0,1,2,50.0%,0,1,0.0%,0,2,0.0%,0,1,0.0,1,0.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2020,중앙대학교
524,임성민,3,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,중앙대학교
525,오수환,3,00:02:05,0,0,0,0,0.0%,0,2,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,중앙대학교
526,전정민,2,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,중앙대학교
527,이근휘,3,01:41:18,86,28,9,13,69.2%,21,43,48.8%,5,8,62.5%,2,12,4.0,1,0.3,1,1,0,0,2,4,0,0,0,3,3,1,0,0,2020,한양대학교
528,오재현,3,01:32:43,59,19,18,31,58.1%,3,9,33.3%,14,15,93.3%,7,7,4.0,18,6.0,5,0,0,0,3,6,0,0,1,6,0,7,0,0,2020,한양대학교
529,이승우,3,01:35:34,45,15,15,32,46.9%,3,6,50.0%,6,7,85.7%,13,30,14.0,7,2.3,6,5,0,0,3,6,0,0,0,4,2,4,1,3,2020,한양대학교
530,송수현,3,01:30:57,26,8,4,12,33.3%,4,11,36.4%,6,8,75.0%,2,8,3.0,10,3.3,1,0,0,0,3,2,0,0,1,1,1,4,0,1,2020,한양대학교
531,김형준,3,00:41:57,17,5,3,9,33.3%,2,10,20.0%,5,5,100.0%,0,0,0.0,0,0.0,2,0,0,0,5,5,0,0,0,1,1,0,0,0,2020,한양대학교
532,이상현,3,01:33:45,10,3,2,16,12.5%,0,0,0.0%,6,8,75.0%,9,10,6.0,5,1.7,1,0,0,0,5,8,0,0,3,0,0,8,1,0,2020,한양대학교
533,김민진,3,00:30:37,10,3,3,4,75.0%,1,1,100.0%,1,1,100.0%,0,1,0.0,2,0.7,4,0,0,0,1,1,0,0,0,0,0,2,1,0,2020,한양대학교
534,염재성,3,00:24:29,3,1,1,4,25.0%,0,1,0.0%,1,2,50.0%,5,7,4.0,2,0.7,1,0,0,0,2,3,0,0,0,1,0,4,0,0,2020,한양대학교
535,정우진,2,00:01:26,2,1,1,1,100.0%,0,0,0.0%,0,2,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,한양대학교
536,최윤성,3,00:16:33,2,0,1,2,50.0%,0,0,0.0%,0,0,0.0%,0,1,0.0,0,0.0,0,1,0,0,2,2,0,0,0,0,0,1,1,0,2020,한양대학교
537,서문세찬,3,00:09:15,2,0,1,2,50.0%,0,1,0.0%,0,0,0.0%,0,1,0.0,0,0.0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2020,한양대학교
538,김진재,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,한양대학교
539,전준우,3,00:01:26,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,1,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,한양대학교
540,이용우,16,10:25:27,344,21,53,126,42.1%,65,197,33.0%,43,59,72.9%,13,58,4.0,53,3.3,28,3,0,0,14,8,0,0,2,18,12,39,10,1,2019,건국대학교
541,주현우,16,10:33:56,282,17,110,190,57.9%,0,0,0.0%,62,95,65.3%,74,106,11.0,35,2.2,15,6,0,1,22,20,0,0,7,4,5,32,4,0,2019,건국대학교
542,최진광,16,10:17:36,275,17,64,139,46.0%,40,132,30.3%,27,32,84.4%,19,55,4.0,93,5.8,39,1,0,0,13,21,0,0,1,23,11,56,30,4,2019,건국대학교
543,최형욱,16,09:20:52,85,5,22,62,35.5%,10,47,21.3%,11,23,47.8%,16,67,5.0,32,2.0,21,5,0,0,39,21,0,0,0,7,2,26,4,1,2019,건국대학교
544,전태현,11,04:55:34,79,7,21,42,50.0%,10,40,25.0%,7,13,53.8%,31,27,5.0,7,0.6,5,7,0,0,15,20,0,0,1,1,1,17,6,0,2019,건국대학교
545,정민수,13,03:33:59,59,4,19,33,57.6%,3,17,17.6%,12,14,85.7%,10,10,1.0,24,1.8,5,0,0,0,6,16,0,0,1,6,1,13,16,1,2019,건국대학교
546,남진식,14,03:22:27,47,3,6,10,60.0%,11,31,35.5%,2,3,66.7%,9,12,1.0,6,0.4,4,0,0,0,8,14,0,0,0,1,1,1,1,0,2019,건국대학교
547,고성빈,5,00:43:22,9,1,1,2,50.0%,2,3,66.7%,1,4,25.0%,1,4,1.0,2,0.4,3,0,0,0,4,6,0,0,0,1,0,5,3,1,2019,건국대학교
548,배성재,16,00:29:59,7,0,2,7,28.6%,1,2,50.0%,0,2,0.0%,2,4,0.0,2,0.1,2,0,0,0,3,2,0,0,1,0,3,2,0,0,2019,건국대학교
549,봉상엽,9,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,건국대학교
550,김기태,16,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,건국대학교
551,이예환,16,00:01:48,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,건국대학교
552,허길영,14,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,건국대학교
553,김준환,16,08:48:01,279,17,85,147,57.8%,22,70,31.4%,43,55,78.2%,19,54,4.0,41,2.6,28,5,0,0,18,31,0,0,2,22,11,32,22,2,2019,경희대학교
554,박찬호,16,08:05:02,229,14,89,172,51.7%,0,2,0.0%,51,65,78.5%,51,70,7.0,24,1.5,6,19,0,0,32,21,0,0,1,9,1,36,13,2,2019,경희대학교
555,권혁준,16,09:08:45,216,13,56,133,42.1%,23,60,38.3%,35,43,81.4%,29,60,5.0,69,4.3,29,1,0,0,13,18,0,0,2,20,13,41,18,3,2019,경희대학교
556,김동준,16,07:00:03,145,9,50,107,46.7%,6,28,21.4%,27,36,75.0%,14,48,3.0,66,4.1,33,0,0,0,9,12,0,0,3,21,13,31,16,1,2019,경희대학교
557,최재화,13,05:20:37,113,8,38,72,52.8%,8,30,26.7%,13,20,65.0%,5,46,3.0,81,6.2,15,1,0,0,15,26,0,0,7,13,5,34,4,1,2019,경희대학교
558,박세원,11,04:32:52,88,8,31,62,50.0%,6,31,19.4%,8,9,88.9%,14,36,4.0,7,0.6,6,5,0,0,15,9,0,0,1,7,2,12,1,0,2019,경희대학교
559,이용기,13,04:04:56,86,6,26,50,52.0%,3,15,20.0%,25,32,78.1%,14,40,4.0,15,1.2,10,4,0,0,14,13,0,0,0,6,2,13,1,0,2019,경희대학교
560,LISICHENG,14,02:47:27,57,4,24,46,52.2%,0,0,0.0%,9,18,50.0%,14,31,3.0,6,0.4,3,3,2,2,21,9,0,0,1,1,0,15,6,0,2019,경희대학교
561,정민혁,11,02:42:44,55,5,12,21,57.1%,8,30,26.7%,7,10,70.0%,3,14,1.0,8,0.7,5,1,0,0,10,6,0,0,3,7,0,5,0,0,2019,경희대학교
562,조승원,8,00:14:16,10,1,4,4,100.0%,0,0,0.0%,2,2,100.0%,0,0,0.0,4,0.5,0,0,0,0,1,0,0,0,0,1,0,1,2,0,2019,경희대학교
563,하승윤,15,00:11:09,9,0,4,5,80.0%,0,0,0.0%,1,1,100.0%,2,3,0.0,0,0.0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,2019,경희대학교
564,윤성현,16,00:10:00,5,0,1,3,33.3%,1,2,50.0%,0,0,0.0%,0,1,0.0,1,0.1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2019,경희대학교
565,박민채,12,00:37:35,4,0,1,2,50.0%,0,5,0.0%,2,2,100.0%,0,7,0.0,5,0.4,1,1,0,0,6,2,0,0,0,1,0,1,1,0,2019,경희대학교
566,이준협,6,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,경희대학교
567,장동하,6,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,경희대학교
568,손영진,2,00:01:33,0,0,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,경희대학교
569,김민창,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,경희대학교
570,이우석,16,09:32:07,229,14,54,83,65.1%,28,77,36.4%,37,44,84.1%,33,89,7.0,58,3.6,17,8,1,1,23,15,0,0,1,8,4,33,2,2,2019,고려대학교
571,박민우,16,07:30:22,203,12,88,173,50.9%,3,16,18.8%,18,26,69.2%,55,84,8.0,41,2.6,8,2,0,0,9,15,0,0,0,11,1,27,5,0,2019,고려대학교
572,신민석,16,07:02:32,194,12,40,72,55.6%,31,100,31.0%,21,26,80.8%,21,55,4.0,35,2.2,24,5,0,0,14,18,0,0,0,11,2,27,33,2,2019,고려대학교
573,박정현,13,05:10:15,188,14,74,132,56.1%,3,10,30.0%,31,48,64.6%,32,58,6.0,46,3.5,16,2,0,0,10,13,0,0,1,7,1,28,6,1,2019,고려대학교
574,하윤기,16,03:56:09,140,8,59,93,63.4%,0,1,0.0%,22,37,59.5%,37,45,5.0,7,0.4,3,12,6,7,4,5,0,0,1,3,1,13,1,0,2019,고려대학교
575,김진영,15,04:02:00,116,7,33,55,60.0%,11,37,29.7%,17,22,77.3%,7,32,2.0,23,1.5,17,5,7,7,5,5,0,0,1,20,2,22,6,0,2019,고려대학교
576,정호영,16,06:27:08,116,7,24,53,45.3%,20,74,27.0%,8,9,88.9%,10,28,2.0,44,2.8,16,12,0,0,20,22,0,1,0,11,6,20,6,1,2019,고려대학교
577,서정현,16,02:19:18,62,3,27,46,58.7%,1,2,50.0%,5,9,55.6%,15,22,2.0,12,0.8,2,4,0,0,11,5,0,0,0,2,0,13,2,0,2019,고려대학교
578,김형진,16,04:39:41,52,3,14,40,35.0%,5,33,15.2%,9,12,75.0%,5,35,2.0,54,3.4,16,1,0,0,16,24,0,0,2,4,4,33,6,1,2019,고려대학교
579,최성현,16,01:49:43,19,1,6,12,50.0%,1,6,16.7%,4,8,50.0%,5,11,1.0,9,0.6,4,1,0,0,6,12,0,1,1,5,0,5,1,1,2019,고려대학교
580,여준형,14,00:31:54,16,1,8,11,72.7%,0,0,0.0%,0,0,0.0%,4,3,0.0,2,0.1,0,0,0,0,4,2,0,0,0,0,0,1,0,0,2019,고려대학교
581,김병수,16,00:18:51,5,0,0,1,0.0%,1,2,50.0%,2,6,33.3%,0,2,0.0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2019,고려대학교
582,윤원상,16,09:25:35,437,27,100,191,52.4%,53,137,38.7%,78,97,80.4%,18,57,4.0,78,4.9,17,2,0,0,24,14,0,0,1,18,9,36,9,3,2019,단국대학교
583,김태호,16,08:54:40,197,12,59,129,45.7%,18,72,25.0%,25,33,75.8%,23,66,5.0,59,3.7,33,5,0,0,14,32,0,0,3,13,10,47,6,0,2019,단국대학교
584,윤성준,16,07:35:38,178,11,30,75,40.0%,29,88,33.0%,31,41,75.6%,15,33,3.0,35,2.2,15,3,0,0,21,17,0,1,4,15,6,20,17,4,2019,단국대학교
585,김영현,16,07:22:59,125,7,54,113,47.8%,0,0,0.0%,17,21,81.0%,62,82,9.0,23,1.4,6,25,1,1,22,35,0,0,1,1,1,28,9,1,2019,단국대학교
586,조재우,16,05:23:22,118,7,54,108,50.0%,0,0,0.0%,10,17,58.8%,46,57,6.0,15,0.9,3,17,0,0,37,12,0,0,0,1,0,25,9,4,2019,단국대학교
587,박재민,16,06:11:01,96,6,28,56,50.0%,8,27,29.6%,16,24,66.7%,12,26,2.0,32,2.0,22,1,0,0,18,14,0,0,1,12,5,22,13,5,2019,단국대학교
588,표광일,16,04:56:25,46,2,22,31,71.0%,0,0,0.0%,2,7,28.6%,22,31,3.0,10,0.6,6,1,0,0,27,10,0,0,0,2,0,11,1,1,2019,단국대학교
589,심성보,15,00:38:51,16,1,6,8,75.0%,1,1,100.0%,1,2,50.0%,3,4,0.0,4,0.3,1,1,0,0,1,1,0,0,0,2,1,1,0,0,2019,단국대학교
590,이상민,9,00:35:16,14,1,4,9,44.4%,2,7,28.6%,0,0,0.0%,1,2,0.0,3,0.3,2,0,0,0,3,1,0,0,0,0,1,3,1,0,2019,단국대학교
591,임현택,4,00:54:26,9,2,2,10,20.0%,1,7,14.3%,2,2,100.0%,6,10,4.0,1,0.3,1,2,0,0,4,1,0,0,0,0,1,1,4,0,2019,단국대학교
592,정관호,10,00:14:27,4,0,2,2,100.0%,0,1,0.0%,0,0,0.0%,0,1,0.0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2019,단국대학교
593,박희성,15,00:07:15,2,0,0,1,0.0%,0,0,0.0%,2,2,100.0%,0,1,0.0,1,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019,단국대학교
594,권태완,11,00:39:29,2,0,1,2,50.0%,0,2,0.0%,0,0,0.0%,0,3,0.0,2,0.2,0,1,0,0,1,1,0,0,0,0,0,4,0,0,2019,단국대학교
595,박범준,16,00:20:36,0,0,0,2,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,2019,단국대학교
596,김종호,16,08:35:52,258,16,53,112,47.3%,35,104,33.7%,47,65,72.3%,6,46,3.0,47,2.9,20,3,0,0,12,17,0,0,1,14,4,40,12,7,2019,동국대학교
597,이광진,16,06:57:30,181,11,46,76,60.5%,18,39,46.2%,35,48,72.9%,24,63,5.0,8,0.5,14,5,2,3,17,16,0,0,6,13,2,19,12,4,2019,동국대학교
598,이민석,15,06:45:57,178,11,46,91,50.5%,20,65,30.8%,26,36,72.2%,21,41,4.0,28,1.9,18,6,1,1,11,14,0,1,1,10,4,15,7,1,2019,동국대학교
599,김승협,16,06:48:07,165,10,50,90,55.6%,12,52,23.1%,29,44,65.9%,13,50,3.0,69,4.3,28,2,0,0,15,25,0,0,4,11,5,37,3,2,2019,동국대학교
600,김형민,16,07:48:25,139,8,35,86,40.7%,16,55,29.1%,21,28,75.0%,17,56,4.0,49,3.1,26,8,0,0,13,28,0,0,1,11,10,26,9,2,2019,동국대학교
601,정종현,16,03:45:53,98,6,36,73,49.3%,4,14,28.6%,14,21,66.7%,27,27,3.0,4,0.3,9,13,2,2,15,10,0,0,1,6,1,10,2,2,2019,동국대학교
602,이승훈,16,03:28:27,94,5,13,17,76.5%,21,68,30.9%,5,5,100.0%,10,30,2.0,9,0.6,11,1,0,0,14,9,0,0,1,12,3,13,7,2,2019,동국대학교
603,조우성,16,05:07:04,87,5,34,68,50.0%,0,0,0.0%,19,32,59.4%,50,67,7.0,5,0.3,4,4,0,0,24,25,0,0,0,1,1,20,3,0,2019,동국대학교
604,유진,15,02:40:24,60,4,17,36,47.2%,3,19,15.8%,17,23,73.9%,12,24,2.0,8,0.5,9,3,0,0,11,8,0,0,0,10,2,8,8,1,2019,동국대학교
605,김현수,16,00:31:58,7,0,2,5,40.0%,1,5,20.0%,0,0,0.0%,4,5,0.0,6,0.4,2,0,0,0,2,3,0,0,1,2,1,1,3,0,2019,동국대학교
606,김용욱,10,00:31:15,5,0,1,2,50.0%,1,9,11.1%,0,0,0.0%,1,1,0.0,5,0.5,3,0,0,0,3,1,0,0,0,1,0,1,0,0,2019,동국대학교
607,윤도현,13,00:14:54,4,0,2,6,33.3%,0,2,0.0%,0,0,0.0%,1,1,0.0,1,0.1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,2019,동국대학교
608,정종인,6,00:04:14,0,0,0,1,0.0%,0,0,0.0%,0,0,0.0%,0,1,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,동국대학교
609,김대욱,5,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,동국대학교
610,송기찬,16,08:28:35,249,15,52,87,59.8%,42,145,29.0%,19,34,55.9%,22,22,2.0,13,0.8,10,0,0,0,16,18,0,0,9,40,10,14,4,0,2019,명지대학교
611,이동희,16,08:37:23,221,13,88,168,52.4%,0,0,0.0%,45,67,67.2%,43,96,8.0,29,1.8,14,10,0,0,20,19,0,0,0,13,5,49,8,2,2019,명지대학교
612,정의엽,16,10:23:27,215,13,47,90,52.2%,34,73,46.6%,19,21,90.5%,17,54,4.0,106,6.6,19,0,0,0,12,22,0,0,1,17,4,34,17,5,2019,명지대학교
613,이도헌,16,06:26:48,207,12,43,81,53.1%,27,76,35.5%,40,50,80.0%,15,59,4.0,54,3.4,18,4,0,0,33,19,0,1,5,20,5,29,1,0,2019,명지대학교
614,이정민,13,06:21:48,133,10,20,49,40.8%,24,87,27.6%,21,24,87.5%,12,32,3.0,52,4.0,14,0,0,0,28,14,0,0,2,5,9,29,18,2,2019,명지대학교
615,김태현,11,04:33:47,63,5,13,29,44.8%,10,33,30.3%,7,8,87.5%,9,32,3.0,28,2.5,9,0,0,0,15,20,0,0,2,2,1,18,0,1,2019,명지대학교
616,한정도,15,03:18:06,61,4,22,47,46.8%,1,13,7.7%,14,18,77.8%,12,27,2.0,8,0.5,9,8,0,0,15,16,0,1,0,2,2,20,1,0,2019,명지대학교
617,김종훈,15,02:55:46,39,2,12,30,40.0%,5,13,38.5%,0,0,0.0%,9,10,1.0,12,0.8,11,0,0,0,9,8,0,0,0,4,4,14,7,0,2019,명지대학교
618,문시윤,7,00:46:44,28,4,8,15,53.3%,3,16,18.8%,3,8,37.5%,7,11,2.0,2,0.3,2,3,0,0,4,4,0,0,0,1,0,0,1,0,2019,명지대학교
619,이준혁,14,01:03:01,12,0,6,11,54.5%,0,17,0.0%,0,2,0.0%,2,3,0.0,3,0.2,1,3,0,0,6,4,0,0,0,0,2,3,4,1,2019,명지대학교
620,박진오,8,00:20:46,8,1,2,2,100.0%,1,7,14.3%,1,3,33.3%,0,1,0.0,2,0.3,2,0,0,0,2,2,0,0,0,3,0,0,0,0,2019,명지대학교
621,김진혁,7,00:08:25,3,0,1,2,50.0%,0,1,0.0%,1,2,50.0%,1,2,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,2019,명지대학교
622,지준엽,7,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,명지대학교
623,오인준,11,00:09:36,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,1,0.0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2019,명지대학교
624,강명수,4,00:10:48,0,0,0,1,0.0%,0,5,0.0%,0,0,0.0%,0,1,0.0,1,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,명지대학교
625,이동욱,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,명지대학교
626,하선용,3,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,명지대학교
627,곽동기,16,09:25:32,301,18,117,206,56.8%,8,36,22.2%,43,58,74.1%,80,68,9.0,31,1.9,22,15,0,0,34,24,0,0,0,4,1,56,32,8,2019,상명대학교
628,곽정훈,15,09:10:35,267,17,66,131,50.4%,35,102,34.3%,30,44,68.2%,38,104,9.0,15,1.0,26,6,1,2,19,21,0,0,2,27,12,27,6,1,2019,상명대학교
629,최진혁,16,07:56:52,185,11,39,77,50.6%,28,79,35.4%,23,27,85.2%,26,56,5.0,19,1.2,23,8,0,0,22,21,0,1,1,3,2,21,6,0,2019,상명대학교
630,전성환,16,09:55:13,183,11,40,106,37.7%,21,69,30.4%,40,67,59.7%,7,34,2.0,98,6.1,17,3,0,0,14,17,0,0,3,11,6,52,7,3,2019,상명대학교
631,이호준,16,08:57:52,159,9,32,69,46.4%,24,82,29.3%,23,30,76.7%,15,44,3.0,39,2.4,24,2,0,0,15,20,0,0,7,11,5,26,6,1,2019,상명대학교
632,신원철,16,06:16:40,66,4,28,71,39.4%,0,3,0.0%,10,14,71.4%,30,29,3.0,15,0.9,14,1,0,0,16,13,0,0,1,8,6,9,13,4,2019,상명대학교
633,김근형,13,01:10:39,21,1,8,14,57.1%,1,9,11.1%,2,4,50.0%,2,2,0.0,0,0.0,1,0,0,0,10,6,0,0,0,4,0,5,4,0,2019,상명대학교
634,정주영,16,01:16:37,13,0,6,12,50.0%,0,3,0.0%,1,2,50.0%,5,7,0.0,3,0.2,6,0,0,0,9,5,0,0,1,3,0,8,2,2,2019,상명대학교
635,고기창,1,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,상명대학교
636,심국보,2,00:00:00,0,0,0,0,0.0%,0,0,0.0%,0,0,0.0%,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,상명대학교
637,이윤수,16,09:58:19,344,21,131,247,53.0%,3,13,23.1%,73,97,75.3%,74,146,13.0,39,2.4,22,18,0,0,27,17,0,0,0,14,5,41,10,2,2019,성균관대학교
638,양준우,15,07:49:37,208,13,42,82,51.2%,32,81,39.5%,28,35,80.0%,21,42,4.0,83,5.5,21,1,0,0,9,20,0,0,5,14,5,25,24,7,2019,성균관대학교
639,이재우,16,07:13:02,183,11,54,86,62.8%,22,51,43.1%,9,14,64.3%,32,31,3.0,53,3.3,17,2,0,0,10,19,0,0,2,21,4,28,9,0,2019,성균관대학교
640,박준은,16,08:03:21,175,10,41,79,51.9%,27,92,29.3%,12,21,57.1%,29,50,4.0,36,2.3,27,7,0,0,16,19,0,0,0,21,4,26,1,0,2019,성균관대학교
641,이윤기,16,07:57:24,150,9,42,77,54.5%,15,78,19.2%,21,29,72.4%,18,77,5.0,32,2.0,18,17,0,0,21,24,0,1,3,25,6,21,10,0,2019,성균관대학교
642,조은후,16,04:27:36,119,7,43,77,55.8%,4,17,23.5%,21,36,58.3%,9,20,1.0,35,2.2,16,1,0,0,3,18,0,0,0,17,7,23,5,1,2019,성균관대학교
643,송동훈,15,01:47:28,42,2,6,23,26.1%,6,19,31.6%,12,16,75.0%,2,14,1.0,11,0.7,8,1,0,0,3,8,0,0,2,3,2,9,2,0,2019,성균관대학교
644,김수환,14,01:41:00,32,2,7,19,36.8%,4,20,20.0%,6,9,66.7%,3,10,0.0,6,0.4,4,0,0,0,6,5,0,0,0,3,4,7,2,0,2019,성균관대학교
645,임기웅,15,02:36:55,21,1,9,24,37.5%,0,8,0.0%,3,3,100.0%,3,14,1.0,13,0.9,5,0,0,0,9,11,0,1,1,3,2,20,1,0,2019,성균관대학교
646,안세영,5,00:15:45,16,3,4,9,44.4%,1,4,25.0%,5,7,71.4%,1,0,0.0,2,0.4,3,0,0,0,2,1,0,0,0,0,0,3,0,0,2019,성균관대학교
